caseid,task,enabled:time,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
6,F,2020-08-18 07:13:11.456136,2020-08-18 07:17:30.456136,2020-08-18 07:21:36.456136,ABC-000001,8,1.03733749349974,2
7,E,2020-08-18 07:17:30.456136,2020-08-18 07:21:36.456136,2020-08-18 07:25:13.456136,ABC-000001,8,1.0422256890275612,2
6,C,2020-08-18 07:21:36.456136,2020-08-18 07:25:13.456136,2020-08-18 07:32:46.456136,ABC-000001,8,2.0390015600624025,2
7,F,2020-08-18 07:25:13.456136,2020-08-18 07:32:46.456136,2020-08-18 07:36:53.456136,ABC-000001,8,1.03733749349974,2
5,C,2020-08-18 06:59:28.456136,2020-08-18 07:36:53.456136,2020-08-18 07:44:27.456136,ABC-000001,8,1.0390015600624025,2
7,C,2020-08-18 07:36:53.456136,2020-08-18 07:44:27.456136,2020-08-18 07:52:10.456136,ABC-000001,8,2.0390015600624025,2
6,D,2020-08-18 07:32:46.456136,2020-08-18 07:52:10.456136,2020-08-18 08:02:06.456136,ABC-000001,8,1.040665626625065,2
5,D,2020-08-18 07:44:27.456136,2020-08-18 08:02:06.456136,2020-08-18 08:12:03.456136,ABC-000001,8,2.040665626625065,2
6,H,2020-08-18 08:02:06.456136,2020-08-18 08:12:03.456136,2020-08-18 08:16:45.456136,ABC-000001,8,1.0451378055122205,2
5,H,2020-08-18 08:12:03.456136,2020-08-18 08:16:45.456136,2020-08-18 08:21:20.456136,ABC-000001,8,2.0451378055122205,2
6,G,2020-08-18 08:16:45.456136,2020-08-18 08:21:20.456136,2020-08-18 08:22:27.456136,ABC-000001,8,1.0420176807072283,2
5,G,2020-08-18 08:21:20.456136,2020-08-18 08:22:27.456136,2020-08-18 08:23:37.456136,ABC-000001,8,2.0420176807072283,2
6,I,2020-08-18 08:22:27.456136,2020-08-18 08:23:37.456136,2020-08-18 08:30:54.456136,ABC-000001,8,1.0636505460218408,2
8,A,2020-08-18 08:24:51.697693,2020-08-18 08:30:54.456136,2020-08-18 08:36:35.456136,ABC-000001,9,1.0431617264690587,3
6,J,2020-08-18 08:30:54.456136,2020-08-18 08:36:35.456136,2020-08-18 08:40:20.456136,ABC-000001,9,1.3449817992719708,3
8,B,2020-08-18 08:36:35.456136,2020-08-18 08:40:20.456136,2020-08-18 08:44:39.456136,ABC-000001,9,1.0436817472698907,3
6,K,2020-08-18 08:40:20.456136,2020-08-18 08:44:39.456136,2020-08-18 08:48:22.456136,ABC-000001,9,1.0498179927197089,3
8,E,2020-08-18 08:44:39.456136,2020-08-18 08:48:22.456136,2020-08-18 08:52:00.456136,ABC-000001,9,1.0422256890275612,3
6,M,2020-08-18 08:48:22.456136,2020-08-18 08:52:00.456136,2020-08-18 08:55:46.456136,ABC-000001,9,1.015600624024961,3
8,F,2020-08-18 08:52:00.456136,2020-08-18 08:55:46.456136,2020-08-18 08:59:52.456136,ABC-000001,9,1.03733749349974,2
5,I,2020-08-18 08:23:37.456136,2020-08-18 08:59:52.456136,2020-08-18 09:07:22.456136,ABC-000001,8,2.063650546021841,2
8,C,2020-08-18 08:59:52.456136,2020-08-18 09:07:22.456136,2020-08-18 09:15:15.456136,ABC-000001,9,1.0390015600624025,2
5,J,2020-08-18 09:07:22.456136,2020-08-18 09:15:15.456136,2020-08-18 09:19:10.456136,ABC-000001,9,1.3449817992719708,2
7,D,2020-08-18 07:52:10.456136,2020-08-18 09:19:10.456136,2020-08-18 09:29:33.456136,ABC-000001,8,3.040665626625065,2
5,K,2020-08-18 09:19:10.456136,2020-08-18 09:29:33.456136,2020-08-18 09:33:16.456136,ABC-000001,9,1.0498179927197089,2
7,H,2020-08-18 09:29:33.456136,2020-08-18 09:33:16.456136,2020-08-18 09:38:06.456136,ABC-000001,9,1.0451378055122205,2
5,M,2020-08-18 09:33:16.456136,2020-08-18 09:38:06.456136,2020-08-18 09:41:37.456136,ABC-000001,9,1.015600624024961,2
7,G,2020-08-18 09:38:06.456136,2020-08-18 09:41:37.456136,2020-08-18 09:42:40.456136,ABC-000001,9,1.0420176807072283,1
8,D,2020-08-18 09:15:15.456136,2020-08-18 09:42:40.456136,2020-08-18 09:53:26.456136,ABC-000001,9,2.040665626625065,1
7,I,2020-08-18 09:42:40.456136,2020-08-18 09:53:26.456136,2020-08-18 10:01:35.456136,ABC-000001,9,1.0636505460218408,1
8,H,2020-08-18 09:53:26.456136,2020-08-18 10:01:35.456136,2020-08-18 10:06:32.456136,ABC-000001,9,1.0451378055122205,1
7,J,2020-08-18 10:01:35.456136,2020-08-18 10:06:32.456136,2020-08-18 10:09:59.456136,ABC-000001,9,1.3449817992719708,1
8,G,2020-08-18 10:06:32.456136,2020-08-18 10:09:59.456136,2020-08-18 10:10:54.456136,ABC-000001,9,1.0420176807072283,1
6,U,2020-08-18 08:55:46.456136,2020-08-18 08:55:46.456136,2020-08-18 10:13:21.456136,GHI-000003,9,1.022464898595944,0
7,P,2020-08-18 10:09:59.456136,2020-08-18 10:10:54.456136,2020-08-18 10:14:19.456136,ABC-000001,9,1.0064482579303171,1
6,V,2020-08-18 10:13:21.456136,2020-08-18 10:13:21.456136,2020-08-18 10:17:05.456136,GHI-000001,9,1.0934997399895996,0
8,I,2020-08-18 10:10:54.456136,2020-08-18 10:14:19.456136,2020-08-18 10:23:14.456136,ABC-000001,9,1.0636505460218408,0
8,J,2020-08-18 10:23:14.456136,2020-08-18 10:23:14.456136,2020-08-18 10:26:35.456136,ABC-000001,9,1.3449817992719708,0
8,K,2020-08-18 10:26:35.456136,2020-08-18 10:26:35.456136,2020-08-18 10:29:52.456136,ABC-000001,9,1.0498179927197089,0
8,L,2020-08-18 10:29:52.456136,2020-08-18 10:29:52.456136,2020-08-18 10:33:16.456136,ABC-000001,9,1.0249609984399375,0
7,Q,2020-08-18 10:14:19.456136,2020-08-18 10:14:19.456136,2020-08-18 10:40:09.456136,DEF-000002,9,1.0520020800832033,0
7,R,2020-08-18 10:40:09.456136,2020-08-18 10:40:09.456136,2020-08-18 10:46:02.456136,DEF-000002,8,1.311804472178887,0
7,S,2020-08-18 10:46:02.456136,2020-08-18 10:46:02.456136,2020-08-18 10:51:43.456136,DEF-000003,8,1.0640665626625065,0
7,T,2020-08-18 10:51:43.456136,2020-08-18 10:51:43.456136,2020-08-18 10:55:04.456136,DEF-000001,8,1.0728029121164846,0
5,U,2020-08-18 09:41:37.456136,2020-08-18 09:41:37.456136,2020-08-18 11:01:00.456136,GHI-000002,9,2.0224648985959437,0
5,V,2020-08-18 11:01:00.456136,2020-08-18 11:01:00.456136,2020-08-18 11:04:21.456136,GHI-000001,7,1.0934997399895996,0
6,X,2020-08-18 10:17:05.456136,2020-08-18 10:17:05.456136,2020-08-18 11:29:50.456136,GHI-000003,9,1.0172646905876235,0
6,R,2020-08-18 11:29:50.456136,2020-08-18 11:29:50.456136,2020-08-18 11:35:43.456136,DEF-000001,7,1.311804472178887,0
6,S,2020-08-18 11:35:43.456136,2020-08-18 11:35:43.456136,2020-08-18 11:41:30.456136,DEF-000001,7,1.0640665626625065,0
6,T,2020-08-18 11:41:30.456136,2020-08-18 11:41:30.456136,2020-08-18 11:43:06.456136,DEF-000003,7,1.0728029121164846,0
5,X,2020-08-18 11:04:21.456136,2020-08-18 11:04:21.456136,2020-08-18 12:22:47.456136,GHI-000001,7,2.0172646905876235,0
9,A,2020-08-18 12:21:17.919931,2020-08-18 12:21:17.919931,2020-08-18 12:27:13.919931,ABC-000001,7,1.0431617264690587,0
5,R,2020-08-18 12:22:47.456136,2020-08-18 12:22:47.456136,2020-08-18 12:28:59.456136,DEF-000001,7,1.311804472178887,0
9,B,2020-08-18 12:27:13.919931,2020-08-18 12:27:13.919931,2020-08-18 12:31:45.919931,ABC-000001,7,1.0436817472698907,0
5,S,2020-08-18 12:28:59.456136,2020-08-18 12:28:59.456136,2020-08-18 12:33:50.456136,DEF-000001,7,1.0640665626625065,0
5,T,2020-08-18 12:33:50.456136,2020-08-18 12:33:50.456136,2020-08-18 12:34:30.456136,DEF-000001,7,1.0728029121164846,0
9,E,2020-08-18 12:31:45.919931,2020-08-18 12:31:45.919931,2020-08-18 12:35:35.919931,ABC-000001,7,1.0422256890275612,0
5,I,2020-08-18 12:34:30.456136,2020-08-18 12:35:35.919931,2020-08-18 12:38:07.919931,ABC-000001,7,1.0636505460218408,1
9,F,2020-08-18 12:35:35.919931,2020-08-18 12:38:07.919931,2020-08-18 12:42:19.919931,ABC-000001,7,1.03733749349974,1
5,J,2020-08-18 12:38:07.919931,2020-08-18 12:42:19.919931,2020-08-18 12:42:56.919931,ABC-000001,7,1.3449817992719708,1
9,C,2020-08-18 12:42:19.919931,2020-08-18 12:42:56.919931,2020-08-18 12:49:57.919931,ABC-000001,7,1.0390015600624025,1
5,P,2020-08-18 12:42:56.919931,2020-08-18 12:49:57.919931,2020-08-18 12:55:56.919931,ABC-000001,7,1.0064482579303171,1
9,D,2020-08-18 12:49:57.919931,2020-08-18 12:55:56.919931,2020-08-18 13:04:17.919931,ABC-000001,7,1.040665626625065,0
9,H,2020-08-18 13:04:17.919931,2020-08-18 13:04:17.919931,2020-08-18 13:08:58.919931,ABC-000001,7,1.0451378055122205,0
9,G,2020-08-18 13:08:58.919931,2020-08-18 13:08:58.919931,2020-08-18 13:10:13.919931,ABC-000001,7,1.0420176807072283,0
5,Q,2020-08-18 12:55:56.919931,2020-08-18 12:55:56.919931,2020-08-18 13:13:09.919931,DEF-000002,7,1.0520020800832033,0
9,I,2020-08-18 13:10:13.919931,2020-08-18 13:10:13.919931,2020-08-18 13:19:02.919931,ABC-000001,7,1.0636505460218408,0
9,J,2020-08-18 13:19:02.919931,2020-08-18 13:19:02.919931,2020-08-18 13:22:36.919931,ABC-000001,7,1.3449817992719708,0
9,P,2020-08-18 13:22:36.919931,2020-08-18 13:22:36.919931,2020-08-18 13:26:11.919931,ABC-000001,7,1.0064482579303171,0
5,R,2020-08-18 13:13:09.919931,2020-08-18 13:13:09.919931,2020-08-18 13:31:37.919931,DEF-000003,7,1.311804472178887,0
9,Q,2020-08-18 13:26:11.919931,2020-08-18 13:26:11.919931,2020-08-18 13:38:04.919931,DEF-000002,7,1.0520020800832033,0
5,S,2020-08-18 13:31:37.919931,2020-08-18 13:31:37.919931,2020-08-18 13:42:46.919931,DEF-000003,7,1.0640665626625065,0
9,R,2020-08-18 13:38:04.919931,2020-08-18 13:38:04.919931,2020-08-18 13:43:25.919931,DEF-000002,7,1.311804472178887,0
5,T,2020-08-18 13:42:46.919931,2020-08-18 13:42:46.919931,2020-08-18 13:45:02.919931,DEF-000003,7,1.0728029121164846,0
9,S,2020-08-18 13:43:25.919931,2020-08-18 13:43:25.919931,2020-08-18 13:48:08.919931,DEF-000001,7,1.0640665626625065,0
9,T,2020-08-18 13:48:08.919931,2020-08-18 13:48:08.919931,2020-08-18 13:51:40.919931,DEF-000002,6,1.0728029121164846,0
10,A,2020-08-18 15:53:15.052051,2020-08-18 15:53:15.052051,2020-08-18 15:59:07.052051,ABC-000001,6,1.0431617264690587,0
10,B,2020-08-18 15:59:07.052051,2020-08-18 15:59:07.052051,2020-08-18 16:03:44.052051,ABC-000001,6,1.0436817472698907,0
10,E,2020-08-18 16:03:44.052051,2020-08-18 16:03:44.052051,2020-08-18 16:07:33.052051,ABC-000001,6,1.0422256890275612,0
10,F,2020-08-18 16:07:33.052051,2020-08-18 16:07:33.052051,2020-08-18 16:11:52.052051,ABC-000001,6,1.03733749349974,0
10,C,2020-08-18 16:11:52.052051,2020-08-18 16:11:52.052051,2020-08-18 16:19:35.052051,ABC-000001,6,1.0390015600624025,0
10,D,2020-08-18 16:19:35.052051,2020-08-18 16:19:35.052051,2020-08-18 16:29:37.052051,ABC-000001,6,1.040665626625065,0
10,H,2020-08-18 16:29:37.052051,2020-08-18 16:29:37.052051,2020-08-18 16:34:43.052051,ABC-000001,6,1.0451378055122205,0
