id_case,activity,enabled_time,start_time,end_time,role,resource,wip_wait,wip_start,wip_end,wip_activity,ro_total,ro_single,queue,prefix,attribute_case,attribute_event
1,W_Nabellen incomplete dossiers,2012-02-13 21:51:30,2012-02-13 21:51:30,2012-02-13 21:53:12,11181.0,11181.0,1,1,1,1,[0.03],1.0,102,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
1,W_Valideren aanvraag,2012-02-13 21:53:12,2012-02-13 21:53:12,2012-02-13 21:55:52,10909.0,10909.0,1,1,1,1,[0.03],1.0,160,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
1,W_Nabellen incomplete dossiers,2012-02-13 21:55:52,2012-02-13 21:55:52,2012-02-13 21:57:32,10861.0,10861.0,1,1,1,1,[0.03],1.0,100,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
1,W_Valideren aanvraag,2012-02-13 21:57:32,2012-02-13 21:57:32,2012-02-13 22:00:43,10939.0,10939.0,1,1,1,1,[0.03],1.0,191,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:39:54,2012-02-13 23:39:54,2012-02-13 23:42:41,10982.0,10982.0,1,1,1,1,[0.03],1.0,167,['W_Completeren aanvraag'],{},{}
2,W_Completeren aanvraag,2012-02-13 23:42:41,2012-02-13 23:42:41,2012-02-13 23:45:11,11203.0,11203.0,1,1,1,1,[0.03],1.0,150,"['W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:45:11,2012-02-13 23:45:11,2012-02-13 23:47:31,11181.0,11181.0,1,1,1,1,[0.03],1.0,140,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:47:31,2012-02-13 23:47:31,2012-02-13 23:49:46,10933.0,10933.0,1,1,1,1,[0.03],1.0,135,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:49:46,2012-02-13 23:49:46,2012-02-13 23:51:59,11019.0,11019.0,1,1,1,1,[0.03],1.0,133,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:51:59,2012-02-13 23:51:59,2012-02-13 23:54:10,11009.0,11009.0,1,1,1,1,[0.03],1.0,131,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:54:10,2012-02-13 23:54:10,2012-02-13 23:56:20,10939.0,10939.0,1,1,1,1,[0.03],1.0,130,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Completeren aanvraag,2012-02-13 23:56:20,2012-02-13 23:56:20,2012-02-13 23:58:29,10939.0,10939.0,1,1,1,1,[0.03],1.0,129,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
2,W_Nabellen offertes,2012-02-13 23:58:29,2012-02-13 23:58:29,2012-02-14 00:00:26,10914.0,10914.0,1,1,1,1,[0.03],1.0,117,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
2,W_Valideren aanvraag,2012-02-14 00:00:26,2012-02-14 00:00:26,2012-02-14 00:03:51,11169.0,11169.0,1,1,1,1,[0.03],1.0,205,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
3,W_Afhandelen leads,2012-02-14 00:25:37,2012-02-14 00:25:37,2012-02-14 00:28:28,10914.0,10914.0,1,1,2,1,[0.03],1.0,171,['W_Afhandelen leads'],{},{}
4,W_Beoordelen fraude,2012-02-14 00:26:52,2012-02-14 00:26:52,2012-02-14 00:29:38,10188.0,10188.0,2,2,1,1,[1.0],1.0,166,['W_Beoordelen fraude'],{},{}
4,W_Afhandelen leads,2012-02-14 00:29:38,2012-02-14 00:29:38,2012-02-14 00:32:09,10889.0,10889.0,1,1,1,1,[0.03],1.0,151,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
5,W_Beoordelen fraude,2012-02-14 00:33:00,2012-02-14 00:33:00,2012-02-14 00:35:49,11304.0,11304.0,1,1,1,1,[0.03],1.0,169,['W_Beoordelen fraude'],{},{}
5,W_Afhandelen leads,2012-02-14 00:35:49,2012-02-14 00:35:49,2012-02-14 00:38:29,10138.0,10138.0,1,1,2,1,[0.08],1.0,160,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
5,W_Completeren aanvraag,2012-02-14 00:38:29,2012-02-14 00:38:29,2012-02-14 00:41:04,10629.0,10629.0,2,2,2,1,[0.17],1.0,155,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
6,W_Afhandelen leads,2012-02-14 00:38:16,2012-02-14 00:38:16,2012-02-14 00:41:05,10609.0,10609.0,2,2,2,2,[0.17],1.0,169,['W_Afhandelen leads'],{},{}
5,W_Completeren aanvraag,2012-02-14 00:41:04,2012-02-14 00:41:04,2012-02-14 00:43:31,10889.0,10889.0,2,2,2,1,[0.03],1.0,147,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
6,W_Completeren aanvraag,2012-02-14 00:41:05,2012-02-14 00:41:05,2012-02-14 00:43:40,11019.0,11019.0,2,2,2,2,[0.05],1.0,155,"['W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
5,W_Completeren aanvraag,2012-02-14 00:43:31,2012-02-14 00:43:31,2012-02-14 00:45:53,10913.0,10913.0,2,2,2,2,[0.05],1.0,142,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
6,W_Nabellen offertes,2012-02-14 00:43:40,2012-02-14 00:43:40,2012-02-14 00:46:02,11079.0,11079.0,2,2,2,1,[0.08],1.0,142,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
5,W_Nabellen offertes,2012-02-14 00:45:53,2012-02-14 00:45:53,2012-02-14 00:48:09,10889.0,10889.0,2,2,2,2,[0.03],1.0,136,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
5,W_Valideren aanvraag,2012-02-14 00:48:09,2012-02-14 00:48:09,2012-02-14 00:52:44,11181.0,11181.0,2,2,2,2,[0.03],1.0,275,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
6,W_Valideren aanvraag,2012-02-14 00:46:02,2012-02-14 00:46:02,2012-02-14 00:54:49,10124.0,10124.0,2,2,1,1,[0.2],1.0,527,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
6,W_Nabellen incomplete dossiers,2012-02-14 00:54:49,2012-02-14 00:54:49,2012-02-14 00:57:45,11201.0,11201.0,1,1,1,1,[0.03],1.0,176,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
6,W_Valideren aanvraag,2012-02-14 00:57:45,2012-02-14 00:57:45,2012-02-14 01:01:24,10779.0,10779.0,1,1,1,1,[1.0],1.0,219,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
7,W_Afhandelen leads,2012-02-14 01:46:25,2012-02-14 01:46:25,2012-02-14 01:49:16,10609.0,10609.0,1,1,2,1,[0.08],1.0,171,['W_Afhandelen leads'],{},{}
8,W_Beoordelen fraude,2012-02-14 01:46:53,2012-02-14 01:46:53,2012-02-14 01:49:43,11304.0,11304.0,2,2,1,1,[0.03],1.0,170,['W_Beoordelen fraude'],{},{}
8,W_Afhandelen leads,2012-02-14 01:49:43,2012-02-14 01:49:43,2012-02-14 01:52:21,11009.0,11009.0,1,1,1,1,[0.03],1.0,158,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
8,W_Completeren aanvraag,2012-02-14 01:52:21,2012-02-14 01:52:21,2012-02-14 01:57:11,10935.0,10935.0,1,1,1,1,[1.0],1.0,290,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
8,W_Completeren aanvraag,2012-02-14 01:57:11,2012-02-14 01:57:11,2012-02-14 01:59:48,10939.0,10939.0,1,1,1,1,[0.03],1.0,157,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
8,W_Completeren aanvraag,2012-02-14 01:59:48,2012-02-14 01:59:48,2012-02-14 02:02:07,11189.0,11189.0,1,1,2,1,[0.03],1.0,139,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
9,W_Beoordelen fraude,2012-02-14 02:01:36,2012-02-14 02:01:36,2012-02-14 02:04:25,10809.0,10809.0,2,2,2,1,[0.08],1.0,169,['W_Beoordelen fraude'],{},{}
8,W_Completeren aanvraag,2012-02-14 02:02:07,2012-02-14 02:02:07,2012-02-14 02:04:28,11000.0,11000.0,2,2,2,1,[0.03],1.0,141,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
8,W_Nabellen offertes,2012-02-14 02:04:28,2012-02-14 02:04:28,2012-02-14 02:06:44,11079.0,11079.0,2,2,2,1,[0.08],1.0,136,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
9,W_Afhandelen leads,2012-02-14 02:04:25,2012-02-14 02:04:25,2012-02-14 02:07:02,11181.0,11181.0,2,2,2,1,[0.05],1.0,157,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
8,W_Valideren aanvraag,2012-02-14 02:06:44,2012-02-14 02:06:44,2012-02-14 02:11:11,NOT_SET,NOT_SET,2,2,1,1,[0.05],1.0,267,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
8,W_Nabellen incomplete dossiers,2012-02-14 02:11:11,2012-02-14 02:11:11,2012-02-14 02:13:38,11300.0,11300.0,1,1,1,1,[0.08],1.0,147,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
8,W_Valideren aanvraag,2012-02-14 02:13:38,2012-02-14 02:13:38,2012-02-14 02:19:01,10910.0,10910.0,1,1,1,1,[0.03],1.0,323,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
10,W_Beoordelen fraude,2012-02-14 03:11:30,2012-02-14 03:11:30,2012-02-14 03:14:16,10779.0,10779.0,1,1,1,1,[1.0],1.0,166,['W_Beoordelen fraude'],{},{}
10,W_Afhandelen leads,2012-02-14 03:14:16,2012-02-14 03:14:16,2012-02-14 03:16:45,10861.0,10861.0,1,1,1,1,[0.03],1.0,149,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
10,W_Completeren aanvraag,2012-02-14 03:16:45,2012-02-14 03:16:45,2012-02-14 03:19:14,10932.0,10932.0,1,1,1,1,[0.03],1.0,149,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
10,W_Completeren aanvraag,2012-02-14 03:19:14,2012-02-14 03:19:14,2012-02-14 03:21:39,10933.0,10933.0,1,1,1,1,[0.03],1.0,145,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
10,W_Completeren aanvraag,2012-02-14 03:21:39,2012-02-14 03:21:39,2012-02-14 03:23:59,11001.0,11001.0,1,1,1,1,[0.03],1.0,140,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
10,W_Completeren aanvraag,2012-02-14 03:23:59,2012-02-14 03:23:59,2012-02-14 03:26:16,11302.0,11302.0,1,1,1,1,[0.03],1.0,137,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
10,W_Nabellen offertes,2012-02-14 03:26:16,2012-02-14 03:26:16,2012-02-14 03:28:27,11001.0,11001.0,1,1,1,1,[0.03],1.0,131,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
10,W_Valideren aanvraag,2012-02-14 03:28:27,2012-02-14 03:28:27,2012-02-14 03:33:11,11181.0,11181.0,1,1,1,1,[0.03],1.0,284,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
10,W_Nabellen incomplete dossiers,2012-02-14 03:33:11,2012-02-14 03:33:11,2012-02-14 03:38:22,11049.0,11049.0,1,1,1,1,[0.2],1.0,311,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
10,W_Valideren aanvraag,2012-02-14 03:38:22,2012-02-14 03:38:22,2012-02-14 03:41:46,10779.0,10779.0,1,1,2,1,[1.0],1.0,204,"['W_Beoordelen fraude', 'W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
11,W_Afhandelen leads,2012-02-14 03:39:44,2012-02-14 03:39:44,2012-02-14 03:42:36,10899.0,10899.0,2,2,1,1,[0.2],1.0,172,['W_Afhandelen leads'],{},{}
12,W_Afhandelen leads,2012-02-14 05:46:24,2012-02-14 05:46:24,2012-02-14 05:49:14,11203.0,11203.0,1,1,1,1,[0.03],1.0,170,['W_Afhandelen leads'],{},{}
13,W_Completeren aanvraag,2012-02-14 08:38:22,2012-02-14 08:38:22,2012-02-14 08:41:09,10982.0,10982.0,1,1,1,1,[0.03],1.0,167,['W_Completeren aanvraag'],{},{}
13,W_Completeren aanvraag,2012-02-14 08:41:09,2012-02-14 08:41:09,2012-02-14 08:43:40,11203.0,11203.0,1,1,1,1,[0.03],1.0,151,"['W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
13,W_Completeren aanvraag,2012-02-14 08:43:40,2012-02-14 08:43:40,2012-02-14 08:46:01,10138.0,10138.0,1,1,1,1,[0.08],1.0,141,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
13,W_Completeren aanvraag,2012-02-14 08:46:01,2012-02-14 08:46:01,2012-02-14 08:48:16,10982.0,10982.0,1,1,1,1,[0.03],1.0,135,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
13,W_Completeren aanvraag,2012-02-14 08:48:16,2012-02-14 08:48:16,2012-02-14 08:50:26,11121.0,11121.0,1,1,1,1,[0.03],1.0,130,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
13,W_Nabellen offertes,2012-02-14 08:50:26,2012-02-14 08:50:26,2012-02-14 08:52:26,11121.0,11121.0,1,1,1,1,[0.03],1.0,120,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
13,W_Valideren aanvraag,2012-02-14 08:52:26,2012-02-14 08:52:26,2012-02-14 08:56:38,NOT_SET,NOT_SET,1,1,1,1,[0.03],1.0,252,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
13,W_Nabellen incomplete dossiers,2012-02-14 08:56:38,2012-02-14 08:56:38,2012-02-14 08:58:36,11203.0,11203.0,1,1,1,1,[0.03],1.0,118,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
14,W_Beoordelen fraude,2012-02-14 08:59:47,2012-02-14 08:59:47,2012-02-14 09:02:37,11339.0,11339.0,2,2,3,1,[0.08],1.0,170,['W_Beoordelen fraude'],{},{}
15,W_Completeren aanvraag,2012-02-14 09:00:52,2012-02-14 09:00:52,2012-02-14 09:03:39,10972.0,10972.0,3,3,3,1,[0.17],1.0,167,['W_Completeren aanvraag'],{},{}
13,W_Valideren aanvraag,2012-02-14 08:58:36,2012-02-14 08:58:36,2012-02-14 09:03:59,11203.0,11203.0,1,1,3,1,[0.03],1.0,323,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
14,W_Afhandelen leads,2012-02-14 09:02:37,2012-02-14 09:02:37,2012-02-14 09:05:09,10861.0,10861.0,3,3,2,1,[0.05],1.0,152,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
15,W_Nabellen offertes,2012-02-14 09:03:39,2012-02-14 09:03:39,2012-02-14 09:06:05,11000.0,11000.0,3,3,1,1,[0.08],1.0,146,"['W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
15,W_Valideren aanvraag,2012-02-14 09:06:05,2012-02-14 09:06:05,2012-02-14 09:09:49,10909.0,10909.0,1,1,1,1,[0.03],1.0,224,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
15,W_Nabellen incomplete dossiers,2012-02-14 09:09:49,2012-02-14 09:09:49,2012-02-14 09:11:53,11201.0,11201.0,1,1,1,1,[0.03],1.0,124,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
15,W_Valideren aanvraag,2012-02-14 09:11:53,2012-02-14 09:11:53,2012-02-14 09:15:54,10779.0,10779.0,1,1,1,1,[1.0],1.0,241,"['W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers', 'W_Valideren aanvraag']",{},{}
16,W_Afhandelen leads,2012-02-14 09:18:55,2012-02-14 09:18:55,2012-02-14 09:21:44,11119.0,11119.0,1,1,2,1,[0.03],1.0,169,['W_Afhandelen leads'],{},{}
17,W_Beoordelen fraude,2012-02-14 09:20:44,2012-02-14 09:20:44,2012-02-14 09:23:34,11339.0,11339.0,2,2,2,1,[0.08],1.0,170,['W_Beoordelen fraude'],{},{}
16,W_Completeren aanvraag,2012-02-14 09:21:44,2012-02-14 09:21:44,2012-02-14 09:24:16,10889.0,10889.0,2,2,2,1,[0.03],1.0,152,"['W_Afhandelen leads', 'W_Completeren aanvraag']",{},{}
17,W_Afhandelen leads,2012-02-14 09:23:34,2012-02-14 09:23:34,2012-02-14 09:26:06,10909.0,10909.0,2,2,2,1,[0.05],1.0,152,"['W_Beoordelen fraude', 'W_Afhandelen leads']",{},{}
16,W_Completeren aanvraag,2012-02-14 09:24:16,2012-02-14 09:24:16,2012-02-14 09:26:37,11169.0,11169.0,2,2,1,1,[0.05],1.0,141,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
16,W_Completeren aanvraag,2012-02-14 09:26:37,2012-02-14 09:26:37,2012-02-14 09:28:52,11189.0,11189.0,1,1,2,1,[0.03],1.0,135,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
16,W_Nabellen offertes,2012-02-14 09:28:52,2012-02-14 09:28:52,2012-02-14 09:30:54,10929.0,10929.0,2,2,2,1,[0.03],1.0,122,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes']",{},{}
18,W_Completeren aanvraag,2012-02-14 09:28:30,2012-02-14 09:28:30,2012-02-14 09:31:16,11300.0,11300.0,2,2,2,2,[0.08],1.0,166,['W_Completeren aanvraag'],{},{}
18,W_Completeren aanvraag,2012-02-14 09:31:16,2012-02-14 09:31:16,2012-02-14 09:33:45,11179.0,11179.0,2,2,2,1,[0.05],1.0,149,"['W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
16,W_Valideren aanvraag,2012-02-14 09:30:54,2012-02-14 09:30:54,2012-02-14 09:34:49,10932.0,10932.0,2,2,2,1,[0.03],1.0,235,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag']",{},{}
18,W_Completeren aanvraag,2012-02-14 09:33:45,2012-02-14 09:33:45,2012-02-14 09:36:05,11122.0,11122.0,2,2,3,1,[0.05],1.0,140,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
16,W_Nabellen incomplete dossiers,2012-02-14 09:34:49,2012-02-14 09:34:49,2012-02-14 09:36:44,10932.0,10932.0,2,2,3,1,[0.05],1.0,115,"['W_Afhandelen leads', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Nabellen offertes', 'W_Valideren aanvraag', 'W_Nabellen incomplete dossiers']",{},{}
19,W_Afhandelen leads,2012-02-14 09:34:54,2012-02-14 09:34:54,2012-02-14 09:37:44,11119.0,11119.0,3,3,3,1,[0.08],1.0,170,['W_Afhandelen leads'],{},{}
18,W_Completeren aanvraag,2012-02-14 09:36:05,2012-02-14 09:36:05,2012-02-14 09:38:25,11259.0,11259.0,3,3,3,1,[0.2],1.0,140,"['W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag', 'W_Completeren aanvraag']",{},{}
