caseid,task,enabled:time,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
9,W_Nabellen incomplete dossiers,2012-02-13 23:04:04,2012-02-13 23:04:04,2012-02-13 23:05:48,10912.0,291,1.560940906183508,104
8,W_Completeren aanvraag,2012-02-13 23:05:48,2012-02-13 23:05:48,2012-02-13 23:07:55,11001.0,291,2.0151291657420343,127
9,W_Valideren aanvraag,2012-02-13 23:05:48,2012-02-13 23:05:48,2012-02-13 23:08:22,11122.0,291,2.288837834662629,154
10,W_Completeren aanvraag,2012-02-13 23:05:57,2012-02-13 23:05:57,2012-02-13 23:08:42,11049.0,292,3.0151291657420343,165
8,W_Nabellen offertes,2012-02-13 23:07:55,2012-02-13 23:07:55,2012-02-13 23:09:48,11000.0,292,1.4965995274583261,113
9,W_Nabellen incomplete dossiers,2012-02-13 23:08:22,2012-02-13 23:08:22,2012-02-13 23:09:58,10809.0,292,1.560940906183508,96
10,W_Nabellen offertes,2012-02-13 23:08:42,2012-02-13 23:08:42,2012-02-13 23:11:04,11003.0,292,2.496599527458326,142
8,W_Valideren aanvraag,2012-02-13 23:09:48,2012-02-13 23:09:48,2012-02-13 23:12:05,11302.0,292,2.288837834662629,137
11,W_Afhandelen leads,2012-02-13 23:09:53,2012-02-13 23:09:53,2012-02-13 23:12:43,11002.0,293,1.517955278238281,170
9,W_Valideren aanvraag,2012-02-13 23:09:58,2012-02-13 23:09:58,2012-02-13 23:12:52,11121.0,293,3.288837834662629,174
10,W_Valideren aanvraag,2012-02-13 23:11:04,2012-02-13 23:11:04,2012-02-13 23:13:27,10912.0,293,4.288837834662629,143
9,W_Nabellen incomplete dossiers,2012-02-13 23:12:52,2012-02-13 23:12:52,2012-02-13 23:14:31,11319.0,292,1.560940906183508,99
11,W_Completeren aanvraag,2012-02-13 23:12:43,2012-02-13 23:12:43,2012-02-13 23:15:15,10629.0,292,2.0151291657420343,152
11,W_Completeren aanvraag,2012-02-13 23:15:15,2012-02-13 23:15:15,2012-02-13 23:17:38,10124.0,291,2.0151291657420343,143
9,W_Valideren aanvraag,2012-02-13 23:14:31,2012-02-13 23:14:31,2012-02-13 23:17:59,11201.0,291,2.288837834662629,208
11,W_Nabellen offertes,2012-02-13 23:17:38,2012-02-13 23:17:38,2012-02-13 23:19:45,10910.0,291,1.4965995274583261,127
11,W_Valideren aanvraag,2012-02-13 23:19:45,2012-02-13 23:19:45,2012-02-13 23:21:53,11122.0,290,2.288837834662629,128
11,W_Nabellen incomplete dossiers,2012-02-13 23:21:53,2012-02-13 23:21:53,2012-02-13 23:23:29,11259.0,290,1.560940906183508,96
11,W_Valideren aanvraag,2012-02-13 23:23:29,2012-02-13 23:23:29,2012-02-13 23:26:09,11201.0,290,2.288837834662629,160
11,W_Nabellen incomplete dossiers,2012-02-13 23:26:09,2012-02-13 23:26:09,2012-02-13 23:27:42,10931.0,290,1.560940906183508,93
11,W_Valideren aanvraag,2012-02-13 23:27:42,2012-02-13 23:27:42,2012-02-13 23:30:56,11259.0,290,2.288837834662629,194
11,W_Nabellen incomplete dossiers,2012-02-13 23:30:56,2012-02-13 23:30:56,2012-02-13 23:32:34,10789.0,290,1.560940906183508,98
11,W_Valideren aanvraag,2012-02-13 23:32:34,2012-02-13 23:32:34,2012-02-13 23:36:09,10914.0,290,2.288837834662629,215
12,W_Afhandelen leads,2012-02-13 23:44:16,2012-02-13 23:44:16,2012-02-13 23:47:05,10809.0,290,1.517955278238281,169
13,W_Completeren aanvraag,2012-02-14 00:04:28,2012-02-14 00:04:28,2012-02-14 00:07:17,10929.0,290,2.0151291657420343,169
13,W_Completeren aanvraag,2012-02-14 00:07:17,2012-02-14 00:07:17,2012-02-14 00:09:54,11201.0,290,2.0151291657420343,157
13,W_Completeren aanvraag,2012-02-14 00:09:54,2012-02-14 00:09:54,2012-02-14 00:12:23,10914.0,290,2.0151291657420343,149
13,W_Completeren aanvraag,2012-02-14 00:12:23,2012-02-14 00:12:23,2012-02-14 00:14:46,10932.0,291,2.0151291657420343,143
14,W_Beoordelen fraude,2012-02-14 00:12:22,2012-02-14 00:12:22,2012-02-14 00:15:11,11304.0,291,1.001501168300547,169
13,W_Nabellen offertes,2012-02-14 00:14:46,2012-02-14 00:14:46,2012-02-14 00:16:59,10138.0,291,1.4965995274583261,133
14,W_Afhandelen leads,2012-02-14 00:15:11,2012-02-14 00:15:11,2012-02-14 00:17:49,10863.0,291,1.517955278238281,158
13,W_Valideren aanvraag,2012-02-14 00:16:59,2012-02-14 00:16:59,2012-02-14 00:21:27,10861.0,291,2.288837834662629,268
13,W_Nabellen incomplete dossiers,2012-02-14 00:21:27,2012-02-14 00:21:27,2012-02-14 00:23:40,11001.0,290,1.560940906183508,133
13,W_Valideren aanvraag,2012-02-14 00:23:40,2012-02-14 00:23:40,2012-02-14 00:29:29,11002.0,290,2.288837834662629,349
15,W_Completeren aanvraag,2012-02-14 02:02:58,2012-02-14 02:02:58,2012-02-14 02:05:46,NOT_SET,290,2.0151291657420343,168
16,W_Afhandelen leads,2012-02-14 02:03:10,2012-02-14 02:03:10,2012-02-14 02:06:01,11299.0,291,1.517955278238281,171
15,W_Completeren aanvraag,2012-02-14 02:05:46,2012-02-14 02:05:46,2012-02-14 02:08:22,10779.0,291,2.0151291657420343,156
15,W_Nabellen offertes,2012-02-14 02:08:22,2012-02-14 02:08:22,2012-02-14 02:10:44,10912.0,290,1.4965995274583261,142
15,W_Valideren aanvraag,2012-02-14 02:10:44,2012-02-14 02:10:44,2012-02-14 02:15:05,10899.0,290,2.288837834662629,261
17,W_Beoordelen fraude,2012-02-14 03:59:41,2012-02-14 03:59:41,2012-02-14 04:02:31,10188.0,290,1.001501168300547,170
17,W_Afhandelen leads,2012-02-14 04:02:31,2012-02-14 04:02:31,2012-02-14 04:05:08,10914.0,290,1.517955278238281,157
17,W_Completeren aanvraag,2012-02-14 04:05:08,2012-02-14 04:05:08,2012-02-14 04:07:38,11049.0,290,2.0151291657420343,150
17,W_Nabellen offertes,2012-02-14 04:07:38,2012-02-14 04:07:38,2012-02-14 04:09:56,10789.0,290,1.4965995274583261,138
17,W_Valideren aanvraag,2012-02-14 04:09:56,2012-02-14 04:09:56,2012-02-14 04:14:19,11079.0,290,2.288837834662629,263
17,W_Nabellen incomplete dossiers,2012-02-14 04:14:19,2012-02-14 04:14:19,2012-02-14 04:16:29,10972.0,290,1.560940906183508,130
18,W_Completeren aanvraag,2012-02-14 04:19:03,2012-02-14 04:19:03,2012-02-14 04:21:51,10809.0,291,2.0151291657420343,168
17,W_Valideren aanvraag,2012-02-14 04:16:29,2012-02-14 04:16:29,2012-02-14 04:22:03,11259.0,290,2.288837834662629,334
17,W_Nabellen incomplete dossiers,2012-02-14 04:22:03,2012-02-14 04:22:03,2012-02-14 04:24:23,10982.0,291,1.560940906183508,140
18,W_Completeren aanvraag,2012-02-14 04:21:51,2012-02-14 04:21:51,2012-02-14 04:24:26,11189.0,291,2.0151291657420343,155
18,W_Nabellen offertes,2012-02-14 04:24:26,2012-02-14 04:24:26,2012-02-14 04:26:46,11189.0,291,1.4965995274583261,140
17,W_Valideren aanvraag,2012-02-14 04:24:23,2012-02-14 04:24:23,2012-02-14 04:30:18,11302.0,291,2.288837834662629,355
18,W_Valideren aanvraag,2012-02-14 04:26:46,2012-02-14 04:26:46,2012-02-14 04:30:46,10929.0,291,3.288837834662629,240
18,W_Nabellen incomplete dossiers,2012-02-14 04:30:46,2012-02-14 04:30:46,2012-02-14 04:32:51,11203.0,290,1.560940906183508,125
19,W_Beoordelen fraude,2012-02-14 04:31:41,2012-02-14 04:31:41,2012-02-14 04:34:31,11304.0,291,1.001501168300547,170
19,W_Afhandelen leads,2012-02-14 04:34:31,2012-02-14 04:34:31,2012-02-14 04:37:07,10779.0,291,1.517955278238281,156
18,W_Valideren aanvraag,2012-02-14 04:32:51,2012-02-14 04:32:51,2012-02-14 04:37:48,NOT_SET,291,2.288837834662629,297
19,W_Completeren aanvraag,2012-02-14 04:37:07,2012-02-14 04:37:07,2012-02-14 04:39:37,10929.0,291,2.0151291657420343,150
18,W_Nabellen incomplete dossiers,2012-02-14 04:37:48,2012-02-14 04:37:48,2012-02-14 04:40:00,11049.0,291,1.560940906183508,132
19,W_Nabellen offertes,2012-02-14 04:39:37,2012-02-14 04:39:37,2012-02-14 04:41:54,10933.0,291,1.4965995274583261,137
18,W_Valideren aanvraag,2012-02-14 04:40:00,2012-02-14 04:40:00,2012-02-14 04:45:39,11299.0,291,2.288837834662629,339
19,W_Valideren aanvraag,2012-02-14 04:41:54,2012-02-14 04:41:54,2012-02-14 04:46:09,11300.0,291,3.288837834662629,255
20,W_Beoordelen fraude,2012-02-14 05:11:18,2012-02-14 05:11:18,2012-02-14 05:14:08,11304.0,290,1.001501168300547,170
20,W_Afhandelen leads,2012-02-14 05:14:08,2012-02-14 05:14:08,2012-02-14 05:16:44,10889.0,290,1.517955278238281,156
21,W_Completeren aanvraag,2012-02-14 05:28:10,2012-02-14 05:28:10,2012-02-14 05:30:58,10913.0,290,2.0151291657420343,168
22,W_Completeren aanvraag,2012-02-14 05:30:41,2012-02-14 05:30:41,2012-02-14 05:33:27,11300.0,291,3.0151291657420343,166
21,W_Completeren aanvraag,2012-02-14 05:30:58,2012-02-14 05:30:58,2012-02-14 05:33:31,10861.0,291,3.0151291657420343,153
23,W_Completeren aanvraag,2012-02-14 05:32:53,2012-02-14 05:32:53,2012-02-14 05:35:38,10124.0,292,4.015129165742034,165
22,W_Nabellen offertes,2012-02-14 05:33:27,2012-02-14 05:33:27,2012-02-14 05:35:55,11000.0,292,1.4965995274583261,148
21,W_Completeren aanvraag,2012-02-14 05:33:31,2012-02-14 05:33:31,2012-02-14 05:35:56,10629.0,292,3.0151291657420343,145
23,W_Nabellen offertes,2012-02-14 05:35:38,2012-02-14 05:35:38,2012-02-14 05:38:05,11319.0,292,2.496599527458326,147
21,W_Completeren aanvraag,2012-02-14 05:35:56,2012-02-14 05:35:56,2012-02-14 05:38:14,10899.0,292,2.0151291657420343,138
22,W_Valideren aanvraag,2012-02-14 05:35:55,2012-02-14 05:35:55,2012-02-14 05:39:47,11169.0,292,2.288837834662629,232
21,W_Nabellen offertes,2012-02-14 05:38:14,2012-02-14 05:38:14,2012-02-14 05:40:20,10779.0,292,1.4965995274583261,126
22,W_Nabellen incomplete dossiers,2012-02-14 05:39:47,2012-02-14 05:39:47,2012-02-14 05:41:54,11121.0,292,1.560940906183508,127
23,W_Valideren aanvraag,2012-02-14 05:38:05,2012-02-14 05:38:05,2012-02-14 05:42:09,11079.0,292,3.288837834662629,244
23,W_Nabellen incomplete dossiers,2012-02-14 05:42:09,2012-02-14 05:42:09,2012-02-14 05:44:15,10910.0,292,1.560940906183508,126
21,W_Valideren aanvraag,2012-02-14 05:40:20,2012-02-14 05:40:20,2012-02-14 05:44:33,10889.0,292,3.288837834662629,253
22,W_Valideren aanvraag,2012-02-14 05:41:54,2012-02-14 05:41:54,2012-02-14 05:46:34,11189.0,292,4.288837834662629,280
22,W_Nabellen incomplete dossiers,2012-02-14 05:46:34,2012-02-14 05:46:34,2012-02-14 05:48:40,11269.0,291,1.560940906183508,126
23,W_Valideren aanvraag,2012-02-14 05:44:15,2012-02-14 05:44:15,2012-02-14 05:49:05,10609.0,292,4.288837834662629,290
22,W_Valideren aanvraag,2012-02-14 05:48:40,2012-02-14 05:48:40,2012-02-14 05:53:53,11300.0,291,3.288837834662629,313
22,W_Nabellen incomplete dossiers,2012-02-14 05:53:53,2012-02-14 05:53:53,2012-02-14 05:56:14,11259.0,290,1.560940906183508,141
22,W_Valideren aanvraag,2012-02-14 05:56:14,2012-02-14 05:56:14,2012-02-14 06:02:26,11181.0,290,2.288837834662629,372
22,W_Nabellen incomplete dossiers,2012-02-14 06:02:26,2012-02-14 06:02:26,2012-02-14 06:04:57,10861.0,290,1.560940906183508,151
22,W_Valideren aanvraag,2012-02-14 06:04:57,2012-02-14 06:04:57,2012-02-14 06:11:28,11302.0,290,2.288837834662629,391
22,W_Nabellen incomplete dossiers,2012-02-14 06:11:28,2012-02-14 06:11:28,2012-02-14 06:14:07,11289.0,290,1.560940906183508,159
22,W_Valideren aanvraag,2012-02-14 06:14:07,2012-02-14 06:14:07,2012-02-14 06:20:46,11189.0,290,2.288837834662629,399
24,W_Completeren aanvraag,2012-02-14 06:54:16,2012-02-14 06:54:16,2012-02-14 06:57:03,11001.0,290,2.0151291657420343,167
24,W_Nabellen offertes,2012-02-14 06:57:03,2012-02-14 06:57:03,2012-02-14 06:59:31,10861.0,290,1.4965995274583261,148
24,W_Valideren aanvraag,2012-02-14 06:59:31,2012-02-14 06:59:31,2012-02-14 07:03:34,10138.0,290,2.288837834662629,243
24,W_Nabellen incomplete dossiers,2012-02-14 07:03:34,2012-02-14 07:03:34,2012-02-14 07:05:38,10138.0,290,1.560940906183508,124
25,W_Afhandelen leads,2012-02-14 07:07:32,2012-02-14 07:07:32,2012-02-14 07:10:22,11121.0,291,1.517955278238281,170
24,W_Valideren aanvraag,2012-02-14 07:05:38,2012-02-14 07:05:38,2012-02-14 07:10:37,10899.0,290,2.288837834662629,299
24,W_Nabellen incomplete dossiers,2012-02-14 07:10:37,2012-02-14 07:10:37,2012-02-14 07:12:41,11009.0,290,1.560940906183508,124
24,W_Valideren aanvraag,2012-02-14 07:12:41,2012-02-14 07:12:41,2012-02-14 07:18:30,11169.0,290,2.288837834662629,349
26,W_Beoordelen fraude,2012-02-14 07:49:27,2012-02-14 07:49:27,2012-02-14 07:52:17,10188.0,290,1.001501168300547,170
26,W_Afhandelen leads,2012-02-14 07:52:17,2012-02-14 07:52:17,2012-02-14 07:54:51,11119.0,290,1.517955278238281,154
27,W_Afhandelen leads,2012-02-14 08:18:53,2012-02-14 08:18:53,2012-02-14 08:21:42,11019.0,290,1.517955278238281,169
28,W_Afhandelen leads,2012-02-14 08:28:32,2012-02-14 08:28:32,2012-02-14 08:31:21,11180.0,290,1.517955278238281,169
28,W_Completeren aanvraag,2012-02-14 08:31:21,2012-02-14 08:31:21,2012-02-14 08:33:54,11309.0,290,2.0151291657420343,153
28,W_Nabellen offertes,2012-02-14 08:33:54,2012-02-14 08:33:54,2012-02-14 08:36:10,10909.0,290,1.4965995274583261,136
29,W_Afhandelen leads,2012-02-14 08:35:18,2012-02-14 08:35:18,2012-02-14 08:38:07,10932.0,291,1.517955278238281,169
28,W_Valideren aanvraag,2012-02-14 08:36:10,2012-02-14 08:36:10,2012-02-14 08:40:02,10124.0,291,2.288837834662629,232
29,W_Completeren aanvraag,2012-02-14 08:38:07,2012-02-14 08:38:07,2012-02-14 08:40:40,10912.0,291,2.0151291657420343,153
29,W_Nabellen offertes,2012-02-14 08:40:40,2012-02-14 08:40:40,2012-02-14 08:42:55,11201.0,290,1.4965995274583261,135
29,W_Valideren aanvraag,2012-02-14 08:42:55,2012-02-14 08:42:55,2012-02-14 08:46:46,10899.0,290,2.288837834662629,231
30,W_Afhandelen leads,2012-02-14 08:52:36,2012-02-14 08:52:36,2012-02-14 08:55:25,10138.0,290,1.517955278238281,169
30,W_Completeren aanvraag,2012-02-14 08:55:25,2012-02-14 08:55:25,2012-02-14 08:57:58,11119.0,290,2.0151291657420343,153
31,W_Completeren aanvraag,2012-02-14 08:56:10,2012-02-14 08:56:10,2012-02-14 08:58:55,11019.0,291,3.0151291657420343,165
30,W_Nabellen offertes,2012-02-14 08:57:58,2012-02-14 08:57:58,2012-02-14 09:00:13,11079.0,291,1.4965995274583261,135
31,W_Completeren aanvraag,2012-02-14 08:58:55,2012-02-14 08:58:55,2012-02-14 09:01:26,10910.0,291,2.0151291657420343,151
31,W_Nabellen offertes,2012-02-14 09:01:26,2012-02-14 09:01:26,2012-02-14 09:03:38,11309.0,291,1.4965995274583261,132
30,W_Valideren aanvraag,2012-02-14 09:00:13,2012-02-14 09:00:13,2012-02-14 09:04:03,11339.0,291,2.288837834662629,230
31,W_Valideren aanvraag,2012-02-14 09:03:38,2012-02-14 09:03:38,2012-02-14 09:07:29,11122.0,291,3.288837834662629,231
31,W_Nabellen incomplete dossiers,2012-02-14 09:07:29,2012-02-14 09:07:29,2012-02-14 09:09:24,10931.0,290,1.560940906183508,115
31,W_Valideren aanvraag,2012-02-14 09:09:24,2012-02-14 09:09:24,2012-02-14 09:14:24,10931.0,290,2.288837834662629,300
31,W_Nabellen incomplete dossiers,2012-02-14 09:14:24,2012-02-14 09:14:24,2012-02-14 09:16:24,11181.0,290,1.560940906183508,120
31,W_Valideren aanvraag,2012-02-14 09:16:24,2012-02-14 09:16:24,2012-02-14 09:22:22,10228.0,290,2.288837834662629,358
32,W_Completeren aanvraag,2012-02-14 09:21:49,2012-02-14 09:21:49,2012-02-14 09:24:36,10913.0,291,2.0151291657420343,167
31,W_Nabellen incomplete dossiers,2012-02-14 09:22:22,2012-02-14 09:22:22,2012-02-14 09:24:36,11289.0,291,1.560940906183508,134
32,W_Completeren aanvraag,2012-02-14 09:24:36,2012-02-14 09:24:36,2012-02-14 09:27:07,10138.0,291,2.0151291657420343,151
32,W_Nabellen offertes,2012-02-14 09:27:07,2012-02-14 09:27:07,2012-02-14 09:29:21,10609.0,291,1.4965995274583261,134
31,W_Valideren aanvraag,2012-02-14 09:24:36,2012-02-14 09:24:36,2012-02-14 09:31:06,11203.0,291,2.288837834662629,390
32,W_Valideren aanvraag,2012-02-14 09:29:21,2012-02-14 09:29:21,2012-02-14 09:33:02,10881.0,291,3.288837834662629,221
31,W_Nabellen incomplete dossiers,2012-02-14 09:31:06,2012-02-14 09:31:06,2012-02-14 09:33:32,11259.0,291,1.560940906183508,146
32,W_Nabellen incomplete dossiers,2012-02-14 09:33:02,2012-02-14 09:33:02,2012-02-14 09:34:58,10881.0,291,2.5609409061835082,116
32,W_Valideren aanvraag,2012-02-14 09:34:58,2012-02-14 09:34:58,2012-02-14 09:39:54,10228.0,291,3.288837834662629,296
31,W_Valideren aanvraag,2012-02-14 09:33:32,2012-02-14 09:33:32,2012-02-14 09:40:16,10779.0,291,2.288837834662629,404
32,W_Nabellen incomplete dossiers,2012-02-14 09:39:54,2012-02-14 09:39:54,2012-02-14 09:41:51,10929.0,291,1.560940906183508,117
32,W_Valideren aanvraag,2012-02-14 09:41:51,2012-02-14 09:41:51,2012-02-14 09:47:48,10913.0,290,2.288837834662629,357
32,W_Nabellen incomplete dossiers,2012-02-14 09:47:48,2012-02-14 09:47:48,2012-02-14 09:50:00,10809.0,291,1.560940906183508,132
33,W_Completeren aanvraag,2012-02-14 09:47:31,2012-02-14 09:47:31,2012-02-14 09:50:18,11179.0,291,2.0151291657420343,167
33,W_Nabellen offertes,2012-02-14 09:50:18,2012-02-14 09:50:18,2012-02-14 09:52:43,10889.0,291,1.4965995274583261,145
32,W_Valideren aanvraag,2012-02-14 09:50:00,2012-02-14 09:50:00,2012-02-14 09:56:08,10931.0,291,2.288837834662629,368
33,W_Valideren aanvraag,2012-02-14 09:52:43,2012-02-14 09:52:43,2012-02-14 09:56:26,11179.0,291,3.288837834662629,223
34,W_Completeren aanvraag,2012-02-14 10:02:47,2012-02-14 10:02:47,2012-02-14 10:05:33,10899.0,290,2.0151291657420343,166
34,W_Completeren aanvraag,2012-02-14 10:05:33,2012-02-14 10:05:33,2012-02-14 10:08:04,10913.0,290,2.0151291657420343,151
34,W_Completeren aanvraag,2012-02-14 10:08:04,2012-02-14 10:08:04,2012-02-14 10:10:26,10779.0,290,2.0151291657420343,142
34,W_Nabellen offertes,2012-02-14 10:10:26,2012-02-14 10:10:26,2012-02-14 10:12:32,NOT_SET,290,1.4965995274583261,126
34,W_Valideren aanvraag,2012-02-14 10:12:32,2012-02-14 10:12:32,2012-02-14 10:16:27,11079.0,290,2.288837834662629,235
34,W_Nabellen incomplete dossiers,2012-02-14 10:16:27,2012-02-14 10:16:27,2012-02-14 10:18:18,11179.0,290,1.560940906183508,111
35,W_Beoordelen fraude,2012-02-14 10:17:15,2012-02-14 10:17:15,2012-02-14 10:20:05,11339.0,291,1.001501168300547,170
36,W_Beoordelen fraude,2012-02-14 10:18:16,2012-02-14 10:18:16,2012-02-14 10:21:06,10809.0,292,2.001501168300547,170
37,W_Beoordelen fraude,2012-02-14 10:19:45,2012-02-14 10:19:45,2012-02-14 10:22:35,10779.0,293,3.001501168300547,170
35,W_Afhandelen leads,2012-02-14 10:20:05,2012-02-14 10:20:05,2012-02-14 10:22:37,11003.0,293,1.517955278238281,152
34,W_Valideren aanvraag,2012-02-14 10:18:18,2012-02-14 10:18:18,2012-02-14 10:23:33,10881.0,292,2.288837834662629,315
36,W_Afhandelen leads,2012-02-14 10:21:06,2012-02-14 10:21:06,2012-02-14 10:23:36,11079.0,293,2.517955278238281,150
37,W_Afhandelen leads,2012-02-14 10:22:35,2012-02-14 10:22:35,2012-02-14 10:25:06,10228.0,293,3.517955278238281,151
34,W_Nabellen incomplete dossiers,2012-02-14 10:23:33,2012-02-14 10:23:33,2012-02-14 10:25:34,11019.0,292,1.560940906183508,121
37,W_Completeren aanvraag,2012-02-14 10:25:06,2012-02-14 10:25:06,2012-02-14 10:27:29,10899.0,291,2.0151291657420343,143
38,W_Completeren aanvraag,2012-02-14 10:25:27,2012-02-14 10:25:27,2012-02-14 10:28:12,11121.0,292,3.0151291657420343,165
37,W_Nabellen offertes,2012-02-14 10:27:29,2012-02-14 10:27:29,2012-02-14 10:29:37,10609.0,292,1.4965995274583261,128
38,W_Nabellen offertes,2012-02-14 10:28:12,2012-02-14 10:28:12,2012-02-14 10:30:35,11299.0,292,2.496599527458326,143
34,W_Valideren aanvraag,2012-02-14 10:25:34,2012-02-14 10:25:34,2012-02-14 10:31:21,10863.0,292,2.288837834662629,347
37,W_Valideren aanvraag,2012-02-14 10:29:37,2012-02-14 10:29:37,2012-02-14 10:33:21,10914.0,292,3.288837834662629,224
34,W_Nabellen incomplete dossiers,2012-02-14 10:31:21,2012-02-14 10:31:21,2012-02-14 10:33:37,11189.0,292,1.560940906183508,136
38,W_Valideren aanvraag,2012-02-14 10:30:35,2012-02-14 10:30:35,2012-02-14 10:34:19,11079.0,292,4.288837834662629,224
38,W_Nabellen incomplete dossiers,2012-02-14 10:34:19,2012-02-14 10:34:19,2012-02-14 10:36:14,11302.0,292,1.560940906183508,115
39,W_Afhandelen leads,2012-02-14 10:34:02,2012-02-14 10:34:02,2012-02-14 10:36:51,10609.0,292,1.517955278238281,169
34,W_Valideren aanvraag,2012-02-14 10:33:37,2012-02-14 10:33:37,2012-02-14 10:39:17,10972.0,291,3.288837834662629,340
38,W_Valideren aanvraag,2012-02-14 10:36:14,2012-02-14 10:36:14,2012-02-14 10:40:50,11000.0,292,3.288837834662629,276
40,W_Afhandelen leads,2012-02-14 10:38:43,2012-02-14 10:38:43,2012-02-14 10:41:32,11203.0,292,1.517955278238281,169
34,W_Nabellen incomplete dossiers,2012-02-14 10:39:17,2012-02-14 10:39:17,2012-02-14 10:41:43,10861.0,292,1.560940906183508,146
38,W_Nabellen incomplete dossiers,2012-02-14 10:40:50,2012-02-14 10:40:50,2012-02-14 10:42:46,10899.0,292,2.5609409061835082,116
40,W_Completeren aanvraag,2012-02-14 10:41:32,2012-02-14 10:41:32,2012-02-14 10:44:03,10913.0,292,2.0151291657420343,151
41,W_Afhandelen leads,2012-02-14 10:42:32,2012-02-14 10:42:32,2012-02-14 10:45:21,10779.0,293,1.517955278238281,169
40,W_Completeren aanvraag,2012-02-14 10:44:03,2012-02-14 10:44:03,2012-02-14 10:46:23,10933.0,293,2.0151291657420343,140
34,W_Valideren aanvraag,2012-02-14 10:41:43,2012-02-14 10:41:43,2012-02-14 10:47:48,10932.0,292,2.288837834662629,365
38,W_Valideren aanvraag,2012-02-14 10:42:46,2012-02-14 10:42:46,2012-02-14 10:47:56,11203.0,293,3.288837834662629,310
