caseid,task,enabled:time,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
15,W_Completeren aanvraag,2012-02-14 09:05:11,2012-02-14 09:05:11,2012-02-14 09:07:37,11000.0,291,3.0151291657420343,146
16,W_Nabellen offertes,2012-02-14 09:06:13,2012-02-14 09:06:13,2012-02-14 09:08:28,11003.0,291,1.4965995274583261,135
15,W_Completeren aanvraag,2012-02-14 09:07:37,2012-02-14 09:07:37,2012-02-14 09:09:53,10899.0,291,2.0151291657420343,136
15,W_Completeren aanvraag,2012-02-14 09:09:53,2012-02-14 09:09:53,2012-02-14 09:12:04,11121.0,291,2.0151291657420343,131
16,W_Valideren aanvraag,2012-02-14 09:08:28,2012-02-14 09:08:28,2012-02-14 09:12:18,11000.0,291,2.288837834662629,230
15,W_Nabellen offertes,2012-02-14 09:12:04,2012-02-14 09:12:04,2012-02-14 09:14:04,10889.0,291,1.4965995274583261,120
16,W_Nabellen incomplete dossiers,2012-02-14 09:12:18,2012-02-14 09:12:18,2012-02-14 09:14:15,11302.0,291,1.560940906183508,117
15,W_Valideren aanvraag,2012-02-14 09:14:04,2012-02-14 09:14:04,2012-02-14 09:18:24,10931.0,291,2.288837834662629,260
16,W_Valideren aanvraag,2012-02-14 09:14:15,2012-02-14 09:14:15,2012-02-14 09:19:07,11289.0,291,3.288837834662629,292
16,W_Nabellen incomplete dossiers,2012-02-14 09:19:07,2012-02-14 09:19:07,2012-02-14 09:21:06,11269.0,291,1.560940906183508,119
17,W_Beoordelen fraude,2012-02-14 09:18:55,2012-02-14 09:18:55,2012-02-14 09:21:45,10809.0,291,1.001501168300547,170
18,W_Afhandelen leads,2012-02-14 09:20:44,2012-02-14 09:20:44,2012-02-14 09:23:34,10629.0,292,1.517955278238281,170
17,W_Afhandelen leads,2012-02-14 09:21:45,2012-02-14 09:21:45,2012-02-14 09:24:16,11019.0,292,2.517955278238281,151
18,W_Completeren aanvraag,2012-02-14 09:23:34,2012-02-14 09:23:34,2012-02-14 09:26:05,11181.0,292,2.0151291657420343,151
17,W_Completeren aanvraag,2012-02-14 09:24:16,2012-02-14 09:24:16,2012-02-14 09:26:41,11002.0,292,3.0151291657420343,145
18,W_Completeren aanvraag,2012-02-14 09:26:05,2012-02-14 09:26:05,2012-02-14 09:28:27,11302.0,292,3.0151291657420343,142
16,W_Valideren aanvraag,2012-02-14 09:21:06,2012-02-14 09:21:06,2012-02-14 09:28:33,10821.0,292,2.288837834662629,447
17,W_Completeren aanvraag,2012-02-14 09:26:41,2012-02-14 09:26:41,2012-02-14 09:28:58,11122.0,292,3.0151291657420343,137
18,W_Nabellen offertes,2012-02-14 09:28:27,2012-02-14 09:28:27,2012-02-14 09:30:32,10910.0,292,1.4965995274583261,125
17,W_Nabellen offertes,2012-02-14 09:28:58,2012-02-14 09:28:58,2012-02-14 09:31:02,11181.0,292,2.496599527458326,124
19,W_Completeren aanvraag,2012-02-14 09:28:30,2012-02-14 09:28:30,2012-02-14 09:31:16,11169.0,293,3.0151291657420343,166
19,W_Completeren aanvraag,2012-02-14 09:31:16,2012-02-14 09:31:16,2012-02-14 09:33:46,11259.0,292,2.0151291657420343,150
18,W_Valideren aanvraag,2012-02-14 09:30:32,2012-02-14 09:30:32,2012-02-14 09:34:25,10779.0,292,2.288837834662629,233
17,W_Valideren aanvraag,2012-02-14 09:31:02,2012-02-14 09:31:02,2012-02-14 09:35:10,10138.0,292,3.288837834662629,248
19,W_Nabellen offertes,2012-02-14 09:33:46,2012-02-14 09:33:46,2012-02-14 09:36:00,10899.0,292,1.4965995274583261,134
18,W_Nabellen incomplete dossiers,2012-02-14 09:34:25,2012-02-14 09:34:25,2012-02-14 09:36:19,10929.0,292,1.560940906183508,114
17,W_Nabellen incomplete dossiers,2012-02-14 09:35:10,2012-02-14 09:35:10,2012-02-14 09:37:08,10609.0,293,2.5609409061835082,118
20,W_Completeren aanvraag,2012-02-14 09:34:54,2012-02-14 09:34:54,2012-02-14 09:37:41,11319.0,293,2.0151291657420343,167
19,W_Valideren aanvraag,2012-02-14 09:36:00,2012-02-14 09:36:00,2012-02-14 09:39:51,11049.0,293,2.288837834662629,231
18,W_Valideren aanvraag,2012-02-14 09:36:19,2012-02-14 09:36:19,2012-02-14 09:41:15,11122.0,293,3.288837834662629,296
20,W_Nabellen offertes,2012-02-14 09:37:41,2012-02-14 09:37:41,2012-02-14 09:41:40,11259.0,293,1.4965995274583261,239
17,W_Valideren aanvraag,2012-02-14 09:37:08,2012-02-14 09:37:08,2012-02-14 09:42:10,NOT_SET,293,4.288837834662629,302
20,W_Valideren aanvraag,2012-02-14 09:41:40,2012-02-14 09:41:40,2012-02-14 09:45:39,11121.0,291,3.288837834662629,239
20,W_Nabellen incomplete dossiers,2012-02-14 09:45:39,2012-02-14 09:45:39,2012-02-14 09:47:41,11299.0,290,1.560940906183508,122
20,W_Valideren aanvraag,2012-02-14 09:47:41,2012-02-14 09:47:41,2012-02-14 09:52:21,11122.0,290,2.288837834662629,280
20,W_Nabellen incomplete dossiers,2012-02-14 09:52:21,2012-02-14 09:52:21,2012-02-14 09:54:21,11001.0,291,1.560940906183508,120
21,W_Completeren aanvraag,2012-02-14 09:51:37,2012-02-14 09:51:37,2012-02-14 09:54:23,10809.0,291,2.0151291657420343,166
21,W_Completeren aanvraag,2012-02-14 09:54:23,2012-02-14 09:54:23,2012-02-14 09:56:54,11000.0,291,2.0151291657420343,151
22,W_Beoordelen fraude,2012-02-14 09:55:40,2012-02-14 09:55:40,2012-02-14 09:58:30,11304.0,292,1.001501168300547,170
21,W_Nabellen offertes,2012-02-14 09:56:54,2012-02-14 09:56:54,2012-02-14 09:59:07,10931.0,292,1.4965995274583261,133
20,W_Valideren aanvraag,2012-02-14 09:54:21,2012-02-14 09:54:21,2012-02-14 09:59:59,10861.0,291,2.288837834662629,338
22,W_Afhandelen leads,2012-02-14 09:58:30,2012-02-14 09:58:30,2012-02-14 10:01:02,10932.0,292,1.517955278238281,152
21,W_Valideren aanvraag,2012-02-14 09:59:07,2012-02-14 09:59:07,2012-02-14 10:02:55,10899.0,292,3.288837834662629,228
22,W_Completeren aanvraag,2012-02-14 10:01:02,2012-02-14 10:01:02,2012-02-14 10:03:27,11309.0,292,2.0151291657420343,145
23,W_Beoordelen fraude,2012-02-14 10:00:45,2012-02-14 10:00:45,2012-02-14 10:03:35,11339.0,292,1.001501168300547,170
22,W_Completeren aanvraag,2012-02-14 10:03:27,2012-02-14 10:03:27,2012-02-14 10:05:44,11180.0,291,2.0151291657420343,137
23,W_Afhandelen leads,2012-02-14 10:03:35,2012-02-14 10:03:35,2012-02-14 10:06:07,10935.0,291,1.517955278238281,152
22,W_Nabellen offertes,2012-02-14 10:05:44,2012-02-14 10:05:44,2012-02-14 10:07:46,10982.0,291,1.4965995274583261,122
23,W_Completeren aanvraag,2012-02-14 10:06:07,2012-02-14 10:06:07,2012-02-14 10:08:32,10931.0,291,2.0151291657420343,145
23,W_Completeren aanvraag,2012-02-14 10:08:32,2012-02-14 10:08:32,2012-02-14 10:10:48,11180.0,291,2.0151291657420343,136
22,W_Valideren aanvraag,2012-02-14 10:07:46,2012-02-14 10:07:46,2012-02-14 10:11:56,11049.0,291,2.288837834662629,250
23,W_Nabellen offertes,2012-02-14 10:10:48,2012-02-14 10:10:48,2012-02-14 10:12:50,11079.0,291,1.4965995274583261,122
24,W_Completeren aanvraag,2012-02-14 10:12:59,2012-02-14 10:12:59,2012-02-14 10:15:45,11179.0,291,2.0151291657420343,166
23,W_Valideren aanvraag,2012-02-14 10:12:50,2012-02-14 10:12:50,2012-02-14 10:17:01,10138.0,290,2.288837834662629,251
24,W_Nabellen offertes,2012-02-14 10:15:45,2012-02-14 10:15:45,2012-02-14 10:18:10,NOT_SET,291,1.4965995274583261,145
23,W_Nabellen incomplete dossiers,2012-02-14 10:17:01,2012-02-14 10:17:01,2012-02-14 10:18:55,11339.0,291,1.560940906183508,114
25,W_Completeren aanvraag,2012-02-14 10:17:45,2012-02-14 10:17:45,2012-02-14 10:20:32,11309.0,292,2.0151291657420343,167
24,W_Valideren aanvraag,2012-02-14 10:18:10,2012-02-14 10:18:10,2012-02-14 10:22:01,11181.0,292,2.288837834662629,231
25,W_Completeren aanvraag,2012-02-14 10:20:32,2012-02-14 10:20:32,2012-02-14 10:23:02,10228.0,292,2.0151291657420343,150
24,W_Nabellen incomplete dossiers,2012-02-14 10:22:01,2012-02-14 10:22:01,2012-02-14 10:23:59,10931.0,292,1.560940906183508,118
23,W_Valideren aanvraag,2012-02-14 10:18:55,2012-02-14 10:18:55,2012-02-14 10:24:03,11339.0,292,3.288837834662629,308
25,W_Completeren aanvraag,2012-02-14 10:23:02,2012-02-14 10:23:02,2012-02-14 10:25:22,11002.0,292,2.0151291657420343,140
23,W_Nabellen incomplete dossiers,2012-02-14 10:24:03,2012-02-14 10:24:03,2012-02-14 10:26:10,11181.0,292,1.560940906183508,127
26,W_Beoordelen fraude,2012-02-14 10:24:16,2012-02-14 10:24:16,2012-02-14 10:27:06,11339.0,293,1.001501168300547,170
25,W_Completeren aanvraag,2012-02-14 10:25:22,2012-02-14 10:25:22,2012-02-14 10:27:35,10939.0,293,2.0151291657420343,133
24,W_Valideren aanvraag,2012-02-14 10:23:59,2012-02-14 10:23:59,2012-02-14 10:28:38,10789.0,292,3.288837834662629,279
25,W_Nabellen offertes,2012-02-14 10:27:35,2012-02-14 10:27:35,2012-02-14 10:29:35,11189.0,293,1.4965995274583261,120
26,W_Afhandelen leads,2012-02-14 10:27:06,2012-02-14 10:27:06,2012-02-14 10:29:38,11179.0,293,1.517955278238281,152
26,W_Completeren aanvraag,2012-02-14 10:29:38,2012-02-14 10:29:38,2012-02-14 10:32:03,10629.0,292,2.0151291657420343,145
23,W_Valideren aanvraag,2012-02-14 10:26:10,2012-02-14 10:26:10,2012-02-14 10:32:08,11203.0,293,3.288837834662629,358
25,W_Valideren aanvraag,2012-02-14 10:29:35,2012-02-14 10:29:35,2012-02-14 10:33:38,10124.0,292,3.288837834662629,243
26,W_Nabellen offertes,2012-02-14 10:32:03,2012-02-14 10:32:03,2012-02-14 10:34:12,10861.0,292,1.4965995274583261,129
23,W_Nabellen incomplete dossiers,2012-02-14 10:32:08,2012-02-14 10:32:08,2012-02-14 10:34:28,10982.0,292,1.560940906183508,140
25,W_Nabellen incomplete dossiers,2012-02-14 10:33:38,2012-02-14 10:33:38,2012-02-14 10:35:32,11003.0,292,2.5609409061835082,114
26,W_Valideren aanvraag,2012-02-14 10:34:12,2012-02-14 10:34:12,2012-02-14 10:37:58,11181.0,292,2.288837834662629,226
27,W_Completeren aanvraag,2012-02-14 10:36:35,2012-02-14 10:36:35,2012-02-14 10:39:21,10124.0,293,2.0151291657420343,166
28,W_Completeren aanvraag,2012-02-14 10:36:42,2012-02-14 10:36:42,2012-02-14 10:39:27,10931.0,294,3.0151291657420343,165
26,W_Nabellen incomplete dossiers,2012-02-14 10:37:58,2012-02-14 10:37:58,2012-02-14 10:39:57,10914.0,294,1.560940906183508,119
25,W_Valideren aanvraag,2012-02-14 10:35:32,2012-02-14 10:35:32,2012-02-14 10:40:27,11003.0,292,4.288837834662629,295
23,W_Valideren aanvraag,2012-02-14 10:34:28,2012-02-14 10:34:28,2012-02-14 10:41:10,10125.0,292,3.288837834662629,402
27,W_Nabellen offertes,2012-02-14 10:39:21,2012-02-14 10:39:21,2012-02-14 10:41:44,10933.0,295,1.4965995274583261,143
28,W_Completeren aanvraag,2012-02-14 10:39:27,2012-02-14 10:39:27,2012-02-14 10:41:55,11189.0,295,2.0151291657420343,148
29,W_Afhandelen leads,2012-02-14 10:39:07,2012-02-14 10:39:07,2012-02-14 10:41:56,11269.0,295,1.517955278238281,169
23,W_Nabellen incomplete dossiers,2012-02-14 10:41:10,2012-02-14 10:41:10,2012-02-14 10:43:40,10982.0,294,1.560940906183508,150
28,W_Completeren aanvraag,2012-02-14 10:41:55,2012-02-14 10:41:55,2012-02-14 10:44:15,11289.0,294,2.0151291657420343,140
26,W_Valideren aanvraag,2012-02-14 10:39:57,2012-02-14 10:39:57,2012-02-14 10:44:32,10931.0,295,4.288837834662629,275
27,W_Valideren aanvraag,2012-02-14 10:41:44,2012-02-14 10:41:44,2012-02-14 10:45:20,10929.0,294,3.288837834662629,216
30,W_Completeren aanvraag,2012-02-14 10:42:43,2012-02-14 10:42:43,2012-02-14 10:45:28,10935.0,294,3.0151291657420343,165
28,W_Completeren aanvraag,2012-02-14 10:44:15,2012-02-14 10:44:15,2012-02-14 10:46:27,10909.0,294,3.0151291657420343,132
30,W_Completeren aanvraag,2012-02-14 10:45:28,2012-02-14 10:45:28,2012-02-14 10:47:57,10932.0,292,3.0151291657420343,149
28,W_Completeren aanvraag,2012-02-14 10:46:27,2012-02-14 10:46:27,2012-02-14 10:48:36,11122.0,292,3.0151291657420343,129
23,W_Valideren aanvraag,2012-02-14 10:43:40,2012-02-14 10:43:40,2012-02-14 10:49:30,10863.0,294,4.288837834662629,350
30,W_Nabellen offertes,2012-02-14 10:47:57,2012-02-14 10:47:57,2012-02-14 10:50:07,10881.0,292,1.4965995274583261,130
28,W_Completeren aanvraag,2012-02-14 10:48:36,2012-02-14 10:48:36,2012-02-14 10:50:41,10629.0,292,2.0151291657420343,125
28,W_Nabellen offertes,2012-02-14 10:50:41,2012-02-14 10:50:41,2012-02-14 10:52:37,10929.0,291,1.4965995274583261,116
30,W_Valideren aanvraag,2012-02-14 10:50:07,2012-02-14 10:50:07,2012-02-14 10:53:51,10779.0,291,2.288837834662629,224
30,W_Nabellen incomplete dossiers,2012-02-14 10:53:51,2012-02-14 10:53:51,2012-02-14 10:55:44,10863.0,291,1.560940906183508,113
28,W_Valideren aanvraag,2012-02-14 10:52:37,2012-02-14 10:52:37,2012-02-14 10:57:08,10929.0,291,3.288837834662629,271
28,W_Nabellen incomplete dossiers,2012-02-14 10:57:08,2012-02-14 10:57:08,2012-02-14 10:58:59,11299.0,291,1.560940906183508,111
30,W_Valideren aanvraag,2012-02-14 10:55:44,2012-02-14 10:55:44,2012-02-14 11:00:32,10629.0,291,3.288837834662629,288
28,W_Valideren aanvraag,2012-02-14 10:58:59,2012-02-14 10:58:59,2012-02-14 11:04:46,10861.0,291,3.288837834662629,347
31,W_Completeren aanvraag,2012-02-14 11:16:31,2012-02-14 11:16:31,2012-02-14 11:19:17,10910.0,290,2.0151291657420343,166
32,W_Completeren aanvraag,2012-02-14 11:18:23,2012-02-14 11:18:23,2012-02-14 11:21:08,11019.0,291,3.0151291657420343,165
31,W_Nabellen offertes,2012-02-14 11:19:17,2012-02-14 11:19:17,2012-02-14 11:21:41,11181.0,291,1.4965995274583261,144
32,W_Nabellen offertes,2012-02-14 11:21:08,2012-02-14 11:21:08,2012-02-14 11:23:30,10863.0,291,2.496599527458326,142
31,W_Valideren aanvraag,2012-02-14 11:21:41,2012-02-14 11:21:41,2012-02-14 11:25:19,11169.0,291,2.288837834662629,218
32,W_Valideren aanvraag,2012-02-14 11:23:30,2012-02-14 11:23:30,2012-02-14 11:27:12,10899.0,291,3.288837834662629,222
33,W_Afhandelen leads,2012-02-14 11:28:56,2012-02-14 11:28:56,2012-02-14 11:31:44,11180.0,290,1.517955278238281,168
34,W_Afhandelen leads,2012-02-14 11:40:43,2012-02-14 11:40:43,2012-02-14 11:43:31,11009.0,290,1.517955278238281,168
35,W_Beoordelen fraude,2012-02-14 11:42:41,2012-02-14 11:42:41,2012-02-14 11:45:31,10809.0,291,1.001501168300547,170
34,W_Completeren aanvraag,2012-02-14 11:43:31,2012-02-14 11:43:31,2012-02-14 11:46:03,11259.0,291,2.0151291657420343,152
35,W_Afhandelen leads,2012-02-14 11:45:31,2012-02-14 11:45:31,2012-02-14 11:48:04,10124.0,291,1.517955278238281,153
34,W_Completeren aanvraag,2012-02-14 11:46:03,2012-02-14 11:46:03,2012-02-14 11:48:25,10863.0,291,2.0151291657420343,142
34,W_Completeren aanvraag,2012-02-14 11:48:25,2012-02-14 11:48:25,2012-02-14 11:50:40,10609.0,290,2.0151291657420343,135
34,W_Completeren aanvraag,2012-02-14 11:50:40,2012-02-14 11:50:40,2012-02-14 11:52:51,11019.0,290,2.0151291657420343,131
34,W_Nabellen offertes,2012-02-14 11:52:51,2012-02-14 11:52:51,2012-02-14 11:54:49,10861.0,291,1.4965995274583261,118
36,W_Beoordelen fraude,2012-02-14 11:52:38,2012-02-14 11:52:38,2012-02-14 11:55:28,10809.0,291,1.001501168300547,170
36,W_Afhandelen leads,2012-02-14 11:55:28,2012-02-14 11:55:28,2012-02-14 11:57:58,NOT_SET,291,1.517955278238281,150
34,W_Valideren aanvraag,2012-02-14 11:54:49,2012-02-14 11:54:49,2012-02-14 11:59:02,10124.0,291,2.288837834662629,253
34,W_Nabellen incomplete dossiers,2012-02-14 11:59:02,2012-02-14 11:59:02,2012-02-14 12:00:49,11009.0,290,1.560940906183508,107
37,W_Completeren aanvraag,2012-02-14 12:00:50,2012-02-14 12:00:50,2012-02-14 12:03:36,11122.0,291,2.0151291657420343,166
37,W_Nabellen offertes,2012-02-14 12:03:36,2012-02-14 12:03:36,2012-02-14 12:05:59,10931.0,291,1.4965995274583261,143
34,W_Valideren aanvraag,2012-02-14 12:00:49,2012-02-14 12:00:49,2012-02-14 12:06:28,11259.0,290,2.288837834662629,339
37,W_Valideren aanvraag,2012-02-14 12:05:59,2012-02-14 12:05:59,2012-02-14 12:09:40,11181.0,291,3.288837834662629,221
37,W_Nabellen incomplete dossiers,2012-02-14 12:09:40,2012-02-14 12:09:40,2012-02-14 12:11:33,11259.0,290,1.560940906183508,113
37,W_Valideren aanvraag,2012-02-14 12:11:33,2012-02-14 12:11:33,2012-02-14 12:16:08,10910.0,290,2.288837834662629,275
38,W_Beoordelen fraude,2012-02-14 12:18:06,2012-02-14 12:18:06,2012-02-14 12:20:56,11339.0,290,1.001501168300547,170
39,W_Completeren aanvraag,2012-02-14 12:18:22,2012-02-14 12:18:22,2012-02-14 12:21:08,NOT_SET,291,2.0151291657420343,166
38,W_Afhandelen leads,2012-02-14 12:20:56,2012-02-14 12:20:56,2012-02-14 12:23:26,11179.0,291,1.517955278238281,150
