caseid,task,enabled:time,start:timestamp,time:timestamp,role,st_wip,st_tsk_wip,queue
16,W_Completeren aanvraag,2012-02-14 09:03:39,2012-02-14 09:03:39,2012-02-14 09:06:10,10931.0,291,2.0151291657420343,151
15,W_Completeren aanvraag,2012-02-14 09:05:10,2012-02-14 09:05:10,2012-02-14 09:07:37,11189.0,291,3.0151291657420343,147
16,W_Nabellen offertes,2012-02-14 09:06:10,2012-02-14 09:06:10,2012-02-14 09:08:24,11302.0,291,1.4965995274583261,134
15,W_Completeren aanvraag,2012-02-14 09:07:37,2012-02-14 09:07:37,2012-02-14 09:09:53,10914.0,291,2.0151291657420343,136
15,W_Completeren aanvraag,2012-02-14 09:09:53,2012-02-14 09:09:53,2012-02-14 09:12:04,10138.0,291,2.0151291657420343,131
16,W_Valideren aanvraag,2012-02-14 09:08:24,2012-02-14 09:08:24,2012-02-14 09:12:09,10929.0,291,2.288837834662629,225
15,W_Nabellen offertes,2012-02-14 09:12:04,2012-02-14 09:12:04,2012-02-14 09:14:04,11179.0,291,1.4965995274583261,120
16,W_Nabellen incomplete dossiers,2012-02-14 09:12:09,2012-02-14 09:12:09,2012-02-14 09:14:06,11049.0,291,1.560940906183508,117
15,W_Valideren aanvraag,2012-02-14 09:14:04,2012-02-14 09:14:04,2012-02-14 09:18:34,10821.0,291,2.288837834662629,270
16,W_Valideren aanvraag,2012-02-14 09:14:06,2012-02-14 09:14:06,2012-02-14 09:19:02,11049.0,291,3.288837834662629,296
15,W_Nabellen incomplete dossiers,2012-02-14 09:18:34,2012-02-14 09:18:34,2012-02-14 09:20:30,11299.0,291,1.560940906183508,116
17,W_Afhandelen leads,2012-02-14 09:18:55,2012-02-14 09:18:55,2012-02-14 09:21:44,10863.0,292,1.517955278238281,169
18,W_Afhandelen leads,2012-02-14 09:20:44,2012-02-14 09:20:44,2012-02-14 09:23:31,10609.0,292,2.517955278238281,167
17,W_Completeren aanvraag,2012-02-14 09:21:44,2012-02-14 09:21:44,2012-02-14 09:24:16,11003.0,292,2.0151291657420343,152
18,W_Completeren aanvraag,2012-02-14 09:23:31,2012-02-14 09:23:31,2012-02-14 09:26:02,11000.0,292,3.0151291657420343,151
15,W_Valideren aanvraag,2012-02-14 09:20:30,2012-02-14 09:20:30,2012-02-14 09:26:10,10931.0,291,2.288837834662629,340
17,W_Nabellen offertes,2012-02-14 09:24:16,2012-02-14 09:24:16,2012-02-14 09:26:30,11302.0,292,1.4965995274583261,134
18,W_Nabellen offertes,2012-02-14 09:26:02,2012-02-14 09:26:02,2012-02-14 09:28:15,10933.0,292,2.496599527458326,133
17,W_Valideren aanvraag,2012-02-14 09:26:30,2012-02-14 09:26:30,2012-02-14 09:30:10,10931.0,291,2.288837834662629,220
19,W_Afhandelen leads,2012-02-14 09:28:30,2012-02-14 09:28:30,2012-02-14 09:31:19,11001.0,292,1.517955278238281,169
18,W_Valideren aanvraag,2012-02-14 09:28:15,2012-02-14 09:28:15,2012-02-14 09:32:01,11259.0,291,3.288837834662629,226
20,W_Completeren aanvraag,2012-02-14 09:34:54,2012-02-14 09:34:54,2012-02-14 09:37:40,11189.0,290,2.0151291657420343,166
20,W_Completeren aanvraag,2012-02-14 09:37:40,2012-02-14 09:37:40,2012-02-14 09:40:12,10932.0,290,2.0151291657420343,152
20,W_Nabellen offertes,2012-02-14 09:40:12,2012-02-14 09:40:12,2012-02-14 09:42:26,10931.0,290,1.4965995274583261,134
20,W_Valideren aanvraag,2012-02-14 09:42:26,2012-02-14 09:42:26,2012-02-14 09:46:17,10881.0,290,2.288837834662629,231
21,W_Beoordelen fraude,2012-02-14 09:51:37,2012-02-14 09:51:37,2012-02-14 09:54:27,11339.0,290,1.001501168300547,170
21,W_Afhandelen leads,2012-02-14 09:54:27,2012-02-14 09:54:27,2012-02-14 09:56:59,11189.0,290,1.517955278238281,152
22,W_Completeren aanvraag,2012-02-14 09:55:40,2012-02-14 09:55:40,2012-02-14 09:58:27,11119.0,291,2.0151291657420343,167
22,W_Completeren aanvraag,2012-02-14 09:58:27,2012-02-14 09:58:27,2012-02-14 10:00:58,10931.0,290,2.0151291657420343,151
22,W_Completeren aanvraag,2012-02-14 10:00:58,2012-02-14 10:00:58,2012-02-14 10:03:19,11302.0,291,3.0151291657420343,141
23,W_Completeren aanvraag,2012-02-14 10:00:45,2012-02-14 10:00:45,2012-02-14 10:03:30,10982.0,291,3.0151291657420343,165
22,W_Nabellen offertes,2012-02-14 10:03:19,2012-02-14 10:03:19,2012-02-14 10:05:24,10899.0,291,1.4965995274583261,125
23,W_Completeren aanvraag,2012-02-14 10:03:30,2012-02-14 10:03:30,2012-02-14 10:06:00,10629.0,291,2.0151291657420343,150
23,W_Completeren aanvraag,2012-02-14 10:06:00,2012-02-14 10:06:00,2012-02-14 10:08:21,11180.0,291,2.0151291657420343,141
22,W_Valideren aanvraag,2012-02-14 10:05:24,2012-02-14 10:05:24,2012-02-14 10:09:18,11002.0,291,2.288837834662629,234
23,W_Nabellen offertes,2012-02-14 10:08:21,2012-02-14 10:08:21,2012-02-14 10:10:26,11001.0,291,1.4965995274583261,125
22,W_Nabellen incomplete dossiers,2012-02-14 10:09:18,2012-02-14 10:09:18,2012-02-14 10:11:10,11079.0,291,1.560940906183508,112
23,W_Valideren aanvraag,2012-02-14 10:10:26,2012-02-14 10:10:26,2012-02-14 10:14:22,11300.0,291,2.288837834662629,236
24,W_Beoordelen fraude,2012-02-14 10:12:59,2012-02-14 10:12:59,2012-02-14 10:15:49,11304.0,292,1.001501168300547,170
22,W_Valideren aanvraag,2012-02-14 10:11:10,2012-02-14 10:11:10,2012-02-14 10:16:19,10228.0,291,3.288837834662629,309
22,W_Nabellen incomplete dossiers,2012-02-14 10:16:19,2012-02-14 10:16:19,2012-02-14 10:18:16,11339.0,291,1.560940906183508,117
24,W_Afhandelen leads,2012-02-14 10:15:49,2012-02-14 10:15:49,2012-02-14 10:18:21,11001.0,291,1.517955278238281,152
25,W_Beoordelen fraude,2012-02-14 10:17:45,2012-02-14 10:17:45,2012-02-14 10:20:35,10779.0,292,1.001501168300547,170
24,W_Completeren aanvraag,2012-02-14 10:18:21,2012-02-14 10:18:21,2012-02-14 10:20:46,11181.0,292,2.0151291657420343,145
24,W_Completeren aanvraag,2012-02-14 10:20:46,2012-02-14 10:20:46,2012-02-14 10:23:02,11189.0,292,2.0151291657420343,136
25,W_Afhandelen leads,2012-02-14 10:20:35,2012-02-14 10:20:35,2012-02-14 10:23:07,11299.0,292,1.517955278238281,152
22,W_Valideren aanvraag,2012-02-14 10:18:16,2012-02-14 10:18:16,2012-02-14 10:24:05,10228.0,292,2.288837834662629,349
24,W_Completeren aanvraag,2012-02-14 10:23:02,2012-02-14 10:23:02,2012-02-14 10:25:12,11259.0,292,2.0151291657420343,130
25,W_Completeren aanvraag,2012-02-14 10:23:07,2012-02-14 10:23:07,2012-02-14 10:25:33,11300.0,292,3.0151291657420343,146
22,W_Nabellen incomplete dossiers,2012-02-14 10:24:05,2012-02-14 10:24:05,2012-02-14 10:26:23,10972.0,292,1.560940906183508,138
26,W_Completeren aanvraag,2012-02-14 10:24:16,2012-02-14 10:24:16,2012-02-14 10:26:59,11299.0,293,4.015129165742034,163
24,W_Completeren aanvraag,2012-02-14 10:25:12,2012-02-14 10:25:12,2012-02-14 10:27:21,10931.0,293,4.015129165742034,129
25,W_Completeren aanvraag,2012-02-14 10:25:33,2012-02-14 10:25:33,2012-02-14 10:27:50,11019.0,293,4.015129165742034,137
24,W_Nabellen offertes,2012-02-14 10:27:21,2012-02-14 10:27:21,2012-02-14 10:29:16,11179.0,293,2.496599527458326,115
26,W_Nabellen offertes,2012-02-14 10:26:59,2012-02-14 10:26:59,2012-02-14 10:29:21,11001.0,293,1.4965995274583261,142
25,W_Nabellen offertes,2012-02-14 10:27:50,2012-02-14 10:27:50,2012-02-14 10:29:54,11000.0,293,3.496599527458326,124
22,W_Valideren aanvraag,2012-02-14 10:26:23,2012-02-14 10:26:23,2012-02-14 10:32:46,11339.0,293,2.288837834662629,383
26,W_Valideren aanvraag,2012-02-14 10:29:21,2012-02-14 10:29:21,2012-02-14 10:32:50,10629.0,293,4.288837834662629,209
24,W_Valideren aanvraag,2012-02-14 10:29:16,2012-02-14 10:29:16,2012-02-14 10:33:33,10932.0,293,3.288837834662629,257
25,W_Valideren aanvraag,2012-02-14 10:29:54,2012-02-14 10:29:54,2012-02-14 10:33:55,10935.0,293,5.288837834662629,241
22,W_Nabellen incomplete dossiers,2012-02-14 10:32:46,2012-02-14 10:32:46,2012-02-14 10:35:12,10899.0,293,1.560940906183508,146
24,W_Nabellen incomplete dossiers,2012-02-14 10:33:33,2012-02-14 10:33:33,2012-02-14 10:35:28,11319.0,292,2.5609409061835082,115
25,W_Nabellen incomplete dossiers,2012-02-14 10:33:55,2012-02-14 10:33:55,2012-02-14 10:35:50,10935.0,292,3.5609409061835082,115
27,W_Afhandelen leads,2012-02-14 10:36:35,2012-02-14 10:36:35,2012-02-14 10:39:24,11319.0,293,1.517955278238281,169
28,W_Completeren aanvraag,2012-02-14 10:36:42,2012-02-14 10:36:42,2012-02-14 10:39:28,10779.0,294,2.0151291657420343,166
25,W_Valideren aanvraag,2012-02-14 10:35:50,2012-02-14 10:35:50,2012-02-14 10:40:43,10972.0,292,4.288837834662629,293
24,W_Valideren aanvraag,2012-02-14 10:35:28,2012-02-14 10:35:28,2012-02-14 10:41:29,11189.0,292,3.288837834662629,361
22,W_Valideren aanvraag,2012-02-14 10:35:12,2012-02-14 10:35:12,2012-02-14 10:41:54,10125.0,292,2.288837834662629,402
29,W_Beoordelen fraude,2012-02-14 10:39:07,2012-02-14 10:39:07,2012-02-14 10:41:57,10188.0,295,1.001501168300547,170
28,W_Completeren aanvraag,2012-02-14 10:39:28,2012-02-14 10:39:28,2012-02-14 10:41:58,10881.0,294,2.0151291657420343,150
25,W_Nabellen incomplete dossiers,2012-02-14 10:40:43,2012-02-14 10:40:43,2012-02-14 10:42:50,11181.0,294,1.560940906183508,127
28,W_Completeren aanvraag,2012-02-14 10:41:58,2012-02-14 10:41:58,2012-02-14 10:44:18,11319.0,292,2.0151291657420343,140
29,W_Afhandelen leads,2012-02-14 10:41:57,2012-02-14 10:41:57,2012-02-14 10:44:28,10138.0,292,1.517955278238281,151
30,W_Completeren aanvraag,2012-02-14 10:42:43,2012-02-14 10:42:43,2012-02-14 10:45:28,11299.0,293,3.0151291657420343,165
28,W_Completeren aanvraag,2012-02-14 10:44:18,2012-02-14 10:44:18,2012-02-14 10:46:32,11001.0,293,3.0151291657420343,134
29,W_Completeren aanvraag,2012-02-14 10:44:28,2012-02-14 10:44:28,2012-02-14 10:46:54,11201.0,293,4.015129165742034,146
30,W_Completeren aanvraag,2012-02-14 10:45:28,2012-02-14 10:45:28,2012-02-14 10:47:57,10972.0,293,4.015129165742034,149
25,W_Valideren aanvraag,2012-02-14 10:42:50,2012-02-14 10:42:50,2012-02-14 10:48:38,11019.0,293,2.288837834662629,348
28,W_Completeren aanvraag,2012-02-14 10:46:32,2012-02-14 10:46:32,2012-02-14 10:48:42,10929.0,293,4.015129165742034,130
29,W_Nabellen offertes,2012-02-14 10:46:54,2012-02-14 10:46:54,2012-02-14 10:49:02,10933.0,293,1.4965995274583261,128
30,W_Completeren aanvraag,2012-02-14 10:47:57,2012-02-14 10:47:57,2012-02-14 10:50:16,10138.0,293,3.0151291657420343,139
28,W_Completeren aanvraag,2012-02-14 10:48:42,2012-02-14 10:48:42,2012-02-14 10:50:47,NOT_SET,293,3.0151291657420343,125
25,W_Nabellen incomplete dossiers,2012-02-14 10:48:38,2012-02-14 10:48:38,2012-02-14 10:51:00,11002.0,293,1.560940906183508,142
30,W_Nabellen offertes,2012-02-14 10:50:16,2012-02-14 10:50:16,2012-02-14 10:52:16,10881.0,293,1.4965995274583261,120
28,W_Nabellen offertes,2012-02-14 10:50:47,2012-02-14 10:50:47,2012-02-14 10:52:42,11169.0,293,2.496599527458326,115
29,W_Valideren aanvraag,2012-02-14 10:49:02,2012-02-14 10:49:02,2012-02-14 10:52:45,10913.0,293,2.288837834662629,223
30,W_Valideren aanvraag,2012-02-14 10:52:16,2012-02-14 10:52:16,2012-02-14 10:56:05,10899.0,293,4.288837834662629,229
25,W_Valideren aanvraag,2012-02-14 10:51:00,2012-02-14 10:51:00,2012-02-14 10:56:49,11181.0,293,3.288837834662629,349
28,W_Valideren aanvraag,2012-02-14 10:52:42,2012-02-14 10:52:42,2012-02-14 10:57:04,10629.0,293,5.288837834662629,262
28,W_Nabellen incomplete dossiers,2012-02-14 10:57:04,2012-02-14 10:57:04,2012-02-14 10:58:53,11299.0,290,1.560940906183508,109
28,W_Valideren aanvraag,2012-02-14 10:58:53,2012-02-14 10:58:53,2012-02-14 11:04:40,11049.0,290,2.288837834662629,347
28,W_Nabellen incomplete dossiers,2012-02-14 11:04:40,2012-02-14 11:04:40,2012-02-14 11:06:48,11289.0,290,1.560940906183508,128
28,W_Valideren aanvraag,2012-02-14 11:06:48,2012-02-14 11:06:48,2012-02-14 11:13:29,11049.0,290,2.288837834662629,401
31,W_Afhandelen leads,2012-02-14 11:16:31,2012-02-14 11:16:31,2012-02-14 11:19:20,10931.0,290,1.517955278238281,169
32,W_Beoordelen fraude,2012-02-14 11:18:23,2012-02-14 11:18:23,2012-02-14 11:21:13,11339.0,291,1.001501168300547,170
31,W_Completeren aanvraag,2012-02-14 11:19:20,2012-02-14 11:19:20,2012-02-14 11:21:52,10881.0,291,2.0151291657420343,152
32,W_Afhandelen leads,2012-02-14 11:21:13,2012-02-14 11:21:13,2012-02-14 11:23:44,11002.0,291,1.517955278238281,151
31,W_Nabellen offertes,2012-02-14 11:21:52,2012-02-14 11:21:52,2012-02-14 11:24:04,11203.0,291,1.4965995274583261,132
31,W_Valideren aanvraag,2012-02-14 11:24:04,2012-02-14 11:24:04,2012-02-14 11:27:44,10629.0,290,2.288837834662629,220
33,W_Afhandelen leads,2012-02-14 11:28:56,2012-02-14 11:28:56,2012-02-14 11:31:44,11003.0,290,1.517955278238281,168
33,W_Completeren aanvraag,2012-02-14 11:31:44,2012-02-14 11:31:44,2012-02-14 11:34:16,11019.0,290,2.0151291657420343,152
33,W_Nabellen offertes,2012-02-14 11:34:16,2012-02-14 11:34:16,2012-02-14 11:36:29,10609.0,290,1.4965995274583261,133
33,W_Valideren aanvraag,2012-02-14 11:36:29,2012-02-14 11:36:29,2012-02-14 11:40:08,11181.0,290,2.288837834662629,219
33,W_Nabellen incomplete dossiers,2012-02-14 11:40:08,2012-02-14 11:40:08,2012-02-14 11:41:58,10881.0,290,1.560940906183508,110
34,W_Completeren aanvraag,2012-02-14 11:40:43,2012-02-14 11:40:43,2012-02-14 11:43:29,10910.0,291,2.0151291657420343,166
35,W_Beoordelen fraude,2012-02-14 11:42:41,2012-02-14 11:42:41,2012-02-14 11:45:31,11304.0,292,1.001501168300547,170
34,W_Completeren aanvraag,2012-02-14 11:43:29,2012-02-14 11:43:29,2012-02-14 11:45:59,11289.0,292,2.0151291657420343,150
33,W_Valideren aanvraag,2012-02-14 11:41:58,2012-02-14 11:41:58,2012-02-14 11:46:37,11009.0,291,2.288837834662629,279
35,W_Afhandelen leads,2012-02-14 11:45:31,2012-02-14 11:45:31,2012-02-14 11:48:01,11169.0,292,1.517955278238281,150
34,W_Completeren aanvraag,2012-02-14 11:45:59,2012-02-14 11:45:59,2012-02-14 11:48:18,10914.0,292,2.0151291657420343,139
35,W_Completeren aanvraag,2012-02-14 11:48:01,2012-02-14 11:48:01,2012-02-14 11:50:25,11002.0,291,3.0151291657420343,144
34,W_Completeren aanvraag,2012-02-14 11:48:18,2012-02-14 11:48:18,2012-02-14 11:50:32,10629.0,291,3.0151291657420343,134
35,W_Nabellen offertes,2012-02-14 11:50:25,2012-02-14 11:50:25,2012-02-14 11:52:31,10914.0,291,1.4965995274583261,126
34,W_Nabellen offertes,2012-02-14 11:50:32,2012-02-14 11:50:32,2012-02-14 11:52:31,11079.0,291,2.496599527458326,119
36,W_Afhandelen leads,2012-02-14 11:52:38,2012-02-14 11:52:38,2012-02-14 11:55:27,11319.0,292,1.517955278238281,169
35,W_Valideren aanvraag,2012-02-14 11:52:31,2012-02-14 11:52:31,2012-02-14 11:56:19,11299.0,291,3.288837834662629,228
34,W_Valideren aanvraag,2012-02-14 11:52:31,2012-02-14 11:52:31,2012-02-14 11:56:29,10779.0,291,3.288837834662629,238
35,W_Nabellen incomplete dossiers,2012-02-14 11:56:19,2012-02-14 11:56:19,2012-02-14 11:58:11,10629.0,291,1.560940906183508,112
34,W_Nabellen incomplete dossiers,2012-02-14 11:56:29,2012-02-14 11:56:29,2012-02-14 11:58:18,11259.0,291,2.5609409061835082,109
35,W_Valideren aanvraag,2012-02-14 11:58:11,2012-02-14 11:58:11,2012-02-14 12:03:19,10889.0,291,2.288837834662629,308
34,W_Valideren aanvraag,2012-02-14 11:58:18,2012-02-14 11:58:18,2012-02-14 12:03:22,10931.0,291,3.288837834662629,304
37,W_Completeren aanvraag,2012-02-14 12:00:50,2012-02-14 12:00:50,2012-02-14 12:03:36,10899.0,292,2.0151291657420343,166
37,W_Nabellen offertes,2012-02-14 12:03:36,2012-02-14 12:03:36,2012-02-14 12:05:59,11299.0,290,1.4965995274583261,143
37,W_Valideren aanvraag,2012-02-14 12:05:59,2012-02-14 12:05:59,2012-02-14 12:09:41,10779.0,290,2.288837834662629,222
38,W_Completeren aanvraag,2012-02-14 12:18:06,2012-02-14 12:18:06,2012-02-14 12:20:52,11289.0,290,2.0151291657420343,166
39,W_Beoordelen fraude,2012-02-14 12:18:22,2012-02-14 12:18:22,2012-02-14 12:21:12,11339.0,291,1.001501168300547,170
38,W_Nabellen offertes,2012-02-14 12:20:52,2012-02-14 12:20:52,2012-02-14 12:23:15,10861.0,291,1.4965995274583261,143
39,W_Afhandelen leads,2012-02-14 12:21:12,2012-02-14 12:21:12,2012-02-14 12:23:41,10929.0,291,1.517955278238281,149
39,W_Completeren aanvraag,2012-02-14 12:23:41,2012-02-14 12:23:41,2012-02-14 12:26:03,11121.0,292,2.0151291657420343,142
40,W_Beoordelen fraude,2012-02-14 12:23:37,2012-02-14 12:23:37,2012-02-14 12:26:27,11339.0,292,1.001501168300547,170
